step,reward,mean,median,std,max,min
0,0.015625,0.015625,0.015625,0.0,0.015625,0.015625
1,0.015873015873015872,0.015749007936507936,0.015749007936507936,0.00012400793650793607,0.015873015873015872,0.015625
2,0.018867924528301886,0.01678864680043925,0.015873015873015872,0.0014737536814782748,0.018867924528301886,0.015625
3,0.0,0.012591485100329439,0.015749007936507936,0.007380884868757889,0.018867924528301886,0.0
4,0.014084507042253521,0.012890089488714254,0.015625,0.006628621838643234,0.018867924528301886,0.0
5,0.0,0.010741741240595211,0.014854753521126762,0.007726093700943736,0.018867924528301886,0.0
6,0.009900990099009901,0.010621633934654453,0.014084507042253521,0.007159020537376698,0.018867924528301886,0.0
7,0.017543859649122806,0.011486912148962998,0.014854753521126762,0.007077151467211759,0.018867924528301886,0.0
8,0.0072992700729927005,0.0110216185849663,0.014084507042253521,0.006800951292683061,0.018867924528301886,0.0
9,0.022727272727272728,0.012192183999196943,0.014854753521126762,0.007345723595251815,0.022727272727272728,0.0
10,0.0,0.011083803635633584,0.014084507042253521,0.00783194115445326,0.022727272727272728,0.0
11,0.015151515151515152,0.01142277959529038,0.014618011096884338,0.007582324540649006,0.022727272727272728,0.0
12,0.0,0.010544104241806506,0.014084507042253521,0.00789519193541068,0.022727272727272728,0.0
13,0.02040816326530612,0.011248679886342192,0.014618011096884338,0.008020920898035177,0.022727272727272728,0.0
14,0.008333333333333333,0.011054323449474934,0.014084507042253521,0.007782994444691103,0.022727272727272728,0.0
15,0.02040816326530612,0.011638938437964383,0.014618011096884338,0.007868652053541925,0.022727272727272728,0.0
16,0.0,0.010954295000437066,0.014084507042253521,0.008110078433568434,0.022727272727272728,0.0
17,0.00980392156862745,0.010890385365336533,0.011992748570631711,0.007885983227865257,0.022727272727272728,0.0
18,0.041666666666666664,0.012510189644353907,0.014084507042253521,0.01030259319695663,0.041666666666666664,0.0
19,0.017857142857142856,0.012777537304993355,0.014618011096884338,0.010109118453862163,0.041666666666666664,0.0
20,0.0,0.01216908314761272,0.014084507042253521,0.010233875661534046,0.041666666666666664,0.0
21,0.013888888888888888,0.012247256135852546,0.013986697965571206,0.010004998118223111,0.041666666666666664,0.0
22,0.0,0.011714766738641566,0.013888888888888888,0.010098802060735733,0.041666666666666664,0.0
23,0.022222222222222223,0.01215257738379076,0.013986697965571206,0.010106680577921905,0.041666666666666664,0.0
24,0.020833333333333332,0.012499807621772463,0.014084507042253521,0.01004752928475603,0.041666666666666664,0.0
25,0.009433962264150943,0.012381890492633173,0.013986697965571206,0.009870038208706817,0.041666666666666664,0.0
26,0.030303030303030304,0.013045636411536773,0.014084507042253521,0.010259830297793704,0.041666666666666664,0.0
27,0.015873015873015872,0.01314661424944674,0.014618011096884338,0.01008860699523657,0.041666666666666664,0.0
28,0.03225806451612903,0.013805629775884062,0.015151515151515152,0.01050860491373914,0.041666666666666664,0.0
29,0.015625,0.013866275450021259,0.015388257575757576,0.0103371374355403,0.041666666666666664,0.0
30,0.0,0.013418976241956057,0.015151515151515152,0.01046000606251862,0.041666666666666664,0.0
31,0.029411764705882353,0.013918750881453753,0.015388257575757576,0.010664690607954374,0.041666666666666664,0.0
32,0.029411764705882353,0.01438823614886068,0.015625,0.010832470492520948,0.041666666666666664,0.0
33,0.02040816326530612,0.014565292828756135,0.015625,0.010720339950482511,0.041666666666666664,0.0
34,0.020833333333333332,0.014744379700315483,0.015625,0.010617558533237339,0.041666666666666664,0.0
35,0.013513513513513514,0.014710188972904317,0.015625,0.010471007817348145,0.041666666666666664,0.0
36,0.0,0.014312616297960956,0.015625,0.010600425106256991,0.041666666666666664,0.0
37,0.0,0.013935968500646195,0.015388257575757576,0.010707982302843875,0.041666666666666664,0.0
38,0.011363636363636364,0.01387001126636389,0.015151515151515152,0.010577626192223811,0.041666666666666664,0.0
39,0.0,0.013523260984704794,0.014618011096884338,0.010666687209309862,0.041666666666666664,0.0
40,0.0,0.013193425350931506,0.014084507042253521,0.010740335162087675,0.041666666666666664,0.0
41,0.023809523809523808,0.01344618959994561,0.014618011096884338,0.010734418332635883,0.041666666666666664,0.0
42,0.0,0.013133487516225943,0.014084507042253521,0.010800689378011968,0.041666666666666664,0.0
43,0.0,0.012834999163584444,0.013986697965571206,0.010855171176593703,0.041666666666666664,0.0
