steps,time,reward,delta,converged
1,0.006889073982520699,0.6666666666666666,0.3333333333333333,False
2,0.0069599268003912584,1.0533333333333332,0.1333333333333333,False
3,0.00687624994310454,1.2741333333333331,0.04533333333333334,False
4,0.006919531076164276,1.3853866666666663,0.019199999999999995,False
5,0.006864067105638583,1.4424669866666664,0.007850666666666666,False
6,0.006829762800151684,1.471731575466666,0.0035362133333333295,False
7,0.006697354593029559,1.4866149744639996,0.0015901013333333332,False
8,0.0068592580908557466,1.4941511931767462,0.000750912853333334,False
9,0.007378311086824851,1.4979628036805972,0.0003439725226666657,False
10,0.006774619430601092,1.4998899824005387,0.00016404692991999967,False
11,0.006752497962580151,1.5008630644491503,7.79335259477338e-05,False
12,0.006705049016687781,1.5013522383188238,3.6553791897599944e-05,False
13,0.006700881203869358,1.5015969715006974,1.7831465704925848e-05,False
14,0.006705369617662882,1.501718871521867,8.359603828599418e-06,True
