steps,time,reward,delta,converged
1,0.0011416601103775292,0.6666666666666666,0.3333333333333333,False
2,0.0010903639526560482,1.0696296296296295,0.11259259259259258,False
3,0.0010906845536311494,1.3529152263374484,0.0600493827160494,False
4,0.0011003025832110325,1.5478095363511657,0.034695198902606306,False
5,0.0010990201792679954,1.6855123158705478,0.019807634202103297,False
6,0.0011015849871540695,1.7850727587871673,0.012371364202611382,False
7,0.0010900433516667363,1.8577566753226495,0.008200288492896862,False
8,0.0010861961398376252,1.911411934083084,0.005370970786156462,False
9,0.0011240270561643229,1.9514216623402523,0.0035959696790728024,False
10,0.0010948523664637833,1.9814622254052567,0.002481758910519022,False
11,0.0011121648196734668,2.0041174226834713,0.0016871493894503042,False
12,0.0010970965733463345,2.021249107333329,0.0011848517727065105,False
13,0.0011035085930615196,2.03420580781032,0.0008311149137090398,False
14,0.0010919669575741864,2.0440230424735835,0.0005795889986610608,False
15,0.0011047909970045566,2.051461802784573,0.00046279053776706464,False
16,0.0010999819822359314,2.057087356549073,0.0003592990058605104,False
17,0.0010945317654744713,2.0613295675160823,0.0002748668861558088,False
18,0.0010961347703926094,2.0645168449210187,0.00020691349019787836,False
19,0.0011163326325061007,2.066901075124145,0.0001529199244359996,False
20,0.001135568691651656,2.0686767251198206,0.00011185210243833815,False
21,0.001127874267993434,2.0699931734440074,8.1946780064103e-05,False
22,0.001130759676854609,2.070966040624557,5.9281598706523164e-05,False
23,0.001125630061082461,2.0716813811822488,4.249825257856589e-05,False
24,0.001129156671936471,2.0722046163553083,3.067793116975047e-05,False
25,0.0011336450857299951,2.072586129641393,2.1932396502856704e-05,False
26,0.0011079970068692546,2.0728629052488006,1.5553230855634703e-05,False
27,0.0011156914305274768,2.0730626931484095,1.1133613962942095e-05,False
28,0.0011044703960294555,2.0732062086264236,7.935151025220905e-06,True
