step,reward,mean,median,std,max,min
0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.0,0.013157894736842105,0.013157894736842105
1,0.0136986301369863,0.013428262436914203,0.013428262436914203,0.00027036770007209804,0.0136986301369863,0.013157894736842105
2,0.003367003367003367,0.01007450941361059,0.013157894736842105,0.004748057618100032,0.0136986301369863,0.003367003367003367
3,0.015625,0.011462132060207943,0.013428262436914203,0.004762827751099952,0.015625,0.003367003367003367
4,0.01639344262295082,0.012448394172756519,0.0136986301369863,0.004694515349630181,0.01639344262295082,0.003367003367003367
5,0.0,0.010373661810630432,0.013428262436914203,0.006315692137751882,0.01639344262295082,0.0
6,0.025,0.012463138694826086,0.0136986301369863,0.007770789409759938,0.025,0.0
7,0.0,0.010905246357972824,0.013428262436914203,0.008356208576685084,0.025,0.0
8,0.018867924528301886,0.011789988376898274,0.0136986301369863,0.008266190187210976,0.025,0.0
9,0.0078125,0.011392239539208447,0.013428262436914203,0.007932259919529946,0.025,0.0
10,0.006944444444444444,0.010987894530593538,0.013157894736842105,0.007670438601711646,0.025,0.0
11,0.01639344262295082,0.011438356871623312,0.013428262436914203,0.007494313767225256,0.025,0.0
12,0.037037037037037035,0.013407486115116675,0.0136986301369863,0.009918367509137395,0.037037037037037035,0.0
13,0.010526315789473684,0.013201688234713604,0.013428262436914203,0.009586338442586365,0.037037037037037035,0.0
14,0.0,0.012321575685732698,0.013157894736842105,0.009829330214769805,0.037037037037037035,0.0
15,0.014084507042253521,0.01243175889551525,0.013428262436914203,0.00952677040173215,0.037037037037037035,0.0
16,0.01694915254237288,0.012697487933565699,0.0136986301369863,0.00930324456776335,0.037037037037037035,0.0
17,0.0,0.011992071937256495,0.013428262436914203,0.00949744205332057,0.037037037037037035,0.0
18,0.034482758620689655,0.013175792289016134,0.0136986301369863,0.010520240151229801,0.037037037037037035,0.0
19,0.0,0.012517002674565328,0.013428262436914203,0.010648368493042813,0.037037037037037035,0.0
20,0.011111111111111112,0.012450055457257985,0.013157894736842105,0.010396055666482634,0.037037037037037035,0.0
21,0.009259259259259259,0.01230501926643986,0.012134502923976609,0.010178756490589176,0.037037037037037035,0.0
22,0.010526315789473684,0.01222768433265872,0.011111111111111112,0.009961626529112718,0.037037037037037035,0.0
23,0.0,0.011718197485464607,0.010818713450292398,0.010053333798685534,0.037037037037037035,0.0
24,0.022222222222222223,0.012138358474934911,0.011111111111111112,0.010062980960869654,0.037037037037037035,0.0
25,0.034482758620689655,0.012997758480540864,0.012134502923976609,0.010762575981566347,0.037037037037037035,0.0
26,0.0,0.01251636001829861,0.011111111111111112,0.010842891015173394,0.037037037037037035,0.0
27,0.015384615384615385,0.01261879770995278,0.012134502923976609,0.010660804012989857,0.037037037037037035,0.0
28,0.0,0.012183666754437166,0.011111111111111112,0.010725445104234324,0.037037037037037035,0.0
29,0.008403361344537815,0.012057656574107189,0.010818713450292398,0.010566983738450135,0.037037037037037035,0.0
30,0.0,0.011668699910426312,0.010526315789473684,0.01061121065125772,0.037037037037037035,0.0
31,0.03571428571428571,0.012420124466796916,0.010818713450292398,0.011250907309318091,0.037037037037037035,0.0
32,0.00558659217877095,0.01221304773079613,0.010526315789473684,0.011140882108350857,0.037037037037037035,0.0
33,0.013888888888888888,0.012262337176622387,0.010818713450292398,0.010979474472217891,0.037037037037037035,0.0
34,0.011111111111111112,0.012229445003322065,0.011111111111111112,0.010823187653569832,0.037037037037037035,0.0
35,0.014492753623188406,0.012292314687207241,0.011111111111111112,0.010678286583406353,0.037037037037037035,0.0
36,0.0,0.01196008996593137,0.011111111111111112,0.010719956315982694,0.037037037037037035,0.0
37,0.029411764705882353,0.012419344564351134,0.011111111111111112,0.010940620034108471,0.037037037037037035,0.0
38,0.0,0.012100899831931874,0.011111111111111112,0.01097640544160275,0.037037037037037035,0.0
39,0.014285714285714285,0.012155520193276434,0.011111111111111112,0.010843698238103473,0.037037037037037035,0.0
40,0.010638297872340425,0.012118514770814581,0.011111111111111112,0.010713198467174789,0.037037037037037035,0.0
