step,reward,mean,median,std,max,min
0,0.002386634844868735,0.002386634844868735,0.002386634844868735,0.0,0.002386634844868735,0.002386634844868735
1,0.0,0.0011933174224343676,0.0011933174224343676,0.0011933174224343676,0.002386634844868735,0.0
2,0.0,0.0007955449482895784,0.0,0.0011250704553485244,0.002386634844868735,0.0
3,0.0,0.0005966587112171838,0.0,0.0010334432026067287,0.002386634844868735,0.0
4,0.0,0.00047732696897374703,0.0,0.0009546539379474942,0.002386634844868735,0.0
5,0.0,0.0003977724741447892,0.0,0.0008894462917660262,0.002386634844868735,0.0
6,0.0,0.0003409478349812479,0.0,0.0008351482246106983,0.002386634844868735,0.0
7,0.0,0.0002983293556085919,0.0,0.0007893052837304865,0.002386634844868735,0.0
8,0.0,0.00026518164942985947,0.0,0.0007500469702323495,0.002386634844868735,0.0
9,0.0,0.00023866348448687351,0.0,0.0007159904534606205,0.002386634844868735,0.0
10,0.0,0.00021696680407897592,0.0,0.0006861092775370753,0.002386634844868735,0.0
11,0.006944444444444444,0.0007775899407760984,0.0,0.0019720036581432183,0.006944444444444444,0.0
12,0.0,0.0007177753299471677,0.0,0.0019059363943109426,0.006944444444444444,0.0
13,0.003115264797507788,0.0008890245776300692,0.0,0.001937618263459469,0.006944444444444444,0.0
14,0.0,0.0008297562724547313,0.0,0.0018850071124205095,0.006944444444444444,0.0
15,0.0,0.0007778965054263105,0.0,0.0018361685943976641,0.006944444444444444,0.0
16,0.0,0.0007321378874600569,0.0,0.0017907239616650297,0.006944444444444444,0.0
17,0.0,0.0006914635603789427,0.0,0.0017483327913461746,0.006944444444444444,0.0
18,0.0,0.0006550707414116299,0.0,0.0017086925354675825,0.006944444444444444,0.0
19,0.0,0.0006223172043410485,0.0,0.0016715357493474528,0.006944444444444444,0.0
20,0.0,0.0005926830517533795,0.0,0.0016366264967443368,0.006944444444444444,0.0
21,0.0,0.0005657429130373168,0.0,0.0016037566456032545,0.006944444444444444,0.0
22,0.0,0.0005411453950791725,0.0,0.0015727423777420863,0.006944444444444444,0.0
23,0.0,0.000518597670284207,0.0,0.0015434210410147212,0.006944444444444444,0.0
24,0.0,0.0004978537634728387,0.0,0.0015156483766125496,0.006944444444444444,0.0
