step,reward,mean,median,std,max,min
0,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
1,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
2,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
3,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
4,6.769230769230769,-9.346153846153847,-13.375,8.057692307692307,6.769230769230769,-13.375
5,6.769230769230769,-6.6602564102564115,-13.375,9.496081452473186,6.769230769230769,-13.375
6,6.769230769230769,-4.741758241758243,-13.375,9.968808906199994,6.769230769230769,-13.375
7,6.769230769230769,-3.3028846153846154,-3.3028846153846154,10.072115384615385,6.769230769230769,-13.375
8,-13.375,-4.422008547008547,-13.375,10.00974874543175,6.769230769230769,-13.375
9,-13.375,-5.317307692307692,-13.375,9.86861732909761,6.769230769230769,-13.375
10,6.769230769230769,-4.218531468531468,-13.375,10.030408723543033,6.769230769230769,-13.375
11,-13.375,-4.981570512820513,-13.375,9.931239699994949,6.769230769230769,-13.375
12,6.769230769230769,-4.077662721893491,-13.375,10.0422720141749,6.769230769230769,-13.375
13,6.769230769230769,-3.302884615384616,-3.3028846153846154,10.072115384615383,6.769230769230769,-13.375
14,-13.375,-3.974358974358975,-13.375,10.049707981142832,6.769230769230769,-13.375
15,6.769230769230769,-3.302884615384615,-3.3028846153846154,10.072115384615385,6.769230769230769,-13.375
16,6.769230769230769,-2.710407239819004,6.769230769230769,10.054674479089257,6.769230769230769,-13.375
17,6.769230769230769,-2.1837606837606836,6.769230769230769,10.00974874543175,6.769230769230769,-13.375
18,-13.375,-2.7727732793522266,6.769230769230769,10.058155412023414,6.769230769230769,-13.375
19,6.769230769230769,-2.295673076923077,6.769230769230769,10.02162827278062,6.769230769230769,-13.375
20,-13.375,-2.8232600732600734,6.769230769230769,10.060689271595548,6.769230769230769,-13.375
21,-13.375,-3.302884615384616,-3.3028846153846154,10.072115384615383,6.769230769230769,-13.375
22,6.769230769230769,-2.8649665551839467,6.769230769230769,10.062590923492618,6.769230769230769,-13.375
23,6.769230769230769,-2.4635416666666665,6.769230769230769,10.037081833652817,6.769230769230769,-13.375
24,-13.375,-2.9,6.769230769230769,10.064054466649726,6.769230769230769,-13.375
25,6.769230769230769,-2.5281065088757395,6.769230769230769,10.042272014174902,6.769230769230769,-13.375
26,6.769230769230769,-2.1837606837606836,6.769230769230769,10.009748745431752,6.769230769230769,-13.375
