step,reward,mean,median,std,max,min
0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353
1,0.007692307692307693,0.018552036199095023,0.018552036199095023,0.01085972850678733,0.029411764705882353,0.007692307692307693
2,0.010309278350515464,0.015804450249568502,0.010309278350515464,0.009680956870448844,0.029411764705882353,0.007692307692307693
3,0.027777777777777776,0.01879778213162082,0.01904352806414662,0.00985752513128679,0.029411764705882353,0.007692307692307693
4,0.008695652173913044,0.016777356140079268,0.010309278350515464,0.009698717756505094,0.029411764705882353,0.007692307692307693
5,0.0,0.013981130116732722,0.009502465262214254,0.010838911613648831,0.029411764705882353,0.0
6,0.020833333333333332,0.01496001629053281,0.010309278350515464,0.010317372255041783,0.029411764705882353,0.0
7,0.0,0.013090014254216208,0.009502465262214254,0.010845298625614943,0.029411764705882353,0.0
8,0.0,0.011635568225969962,0.008695652173913044,0.011021563572096974,0.029411764705882353,0.0
9,0.010752688172043012,0.011547280220577268,0.009502465262214254,0.010459327424049,0.029411764705882353,0.0
10,0.018867924528301886,0.012212793339461325,0.010309278350515464,0.010192221409617779,0.029411764705882353,0.0
11,0.047619047619047616,0.015163314529426849,0.010530983261279239,0.013819765701375202,0.047619047619047616,0.0
12,0.0,0.013996905719470938,0.010309278350515464,0.01387879005021677,0.047619047619047616,0.0
13,0.0,0.012997126739508728,0.009502465262214254,0.013851225139085472,0.047619047619047616,0.0
14,0.014084507042253521,0.013069618759691714,0.010309278350515464,0.0133843034919735,0.047619047619047616,0.0
15,0.0,0.01225276758721098,0.009502465262214254,0.01333986670799873,0.047619047619047616,0.0
16,0.0,0.011532016552669158,0.008695652173913044,0.013258807991907273,0.047619047619047616,0.0
17,0.0,0.01089134896640976,0.008193979933110367,0.013153223170234792,0.047619047619047616,0.0
18,0.02564102564102564,0.011667647738757964,0.008695652173913044,0.013219271900283146,0.047619047619047616,0.0
19,0.0,0.011084265351820066,0.008193979933110367,0.013133090164669266,0.047619047619047616,0.0
20,0.02702702702702703,0.011843444479210874,0.008695652173913044,0.01325865285012434,0.047619047619047616,0.0
21,0.029411764705882353,0.012642004489514124,0.009502465262214254,0.013460794757381982,0.047619047619047616,0.0
22,0.0,0.012092352120404814,0.008695652173913044,0.013414977792204652,0.047619047619047616,0.0
23,0.02564102564102564,0.012656880183764013,0.009502465262214254,0.013408696522760272,0.047619047619047616,0.0
24,0.017241379310344827,0.012840260148827245,0.010309278350515464,0.013168465887110096,0.047619047619047616,0.0
25,0.01020408163265306,0.01273886866743593,0.010256679991584262,0.012922690980513142,0.047619047619047616,0.0
26,0.009615384615384616,0.012623184072915513,0.01020408163265306,0.012694836089646984,0.047619047619047616,0.0
