step,reward,mean,median,std,max,min
0,0.001288659793814433,0.001288659793814433,0.001288659793814433,0.0,0.001288659793814433,0.001288659793814433
1,0.0,0.0006443298969072165,0.0006443298969072165,0.0006443298969072165,0.001288659793814433,0.0
2,0.0,0.000429553264604811,0.0,0.0006074800525657625,0.001288659793814433,0.0
3,0.0,0.00032216494845360824,0.0,0.000558006059139458,0.001288659793814433,0.0
4,0.0,0.0002577319587628866,0.0,0.0005154639175257732,0.001288659793814433,0.0
5,0.0,0.0002147766323024055,0.0,0.000480255149806656,0.001288659793814433,0.0
6,0.0,0.0001840942562592047,0.0,0.00045093699241221977,0.001288659793814433,0.0
7,0.0,0.00016108247422680412,0.0,0.00042618416737509515,0.001288659793814433,0.0
8,0.0,0.000143184421534937,0.0,0.0004049867017105083,0.001288659793814433,0.0
9,0.0,0.0001288659793814433,0.0,0.0003865979381443299,0.001288659793814433,0.0
10,0.0,0.00011715089034676664,0.0,0.0003704636434124155,0.001288659793814433,0.0
11,0.0,0.00010738831615120275,0.0,0.00035616675154160216,0.001288659793814433,0.0
12,0.0,9.912767644726408e-05,0.0,0.00034338834408582025,0.001288659793814433,0.0
13,0.0,9.204712812960235e-05,0.0,0.0003318806402304851,0.001288659793814433,0.0
14,0.0,8.591065292096219e-05,0.0,0.00032144822910429055,0.001288659793814433,0.0
15,0.0,8.054123711340206e-05,0.0,0.00031193487002314894,0.001288659793814433,0.0
16,0.0,7.580351728320194e-05,0.0,0.00030321406913280777,0.001288659793814433,0.0
17,0.0,7.15922107674685e-05,0.0,0.00029518224696575466,0.001288659793814433,0.0
18,0.0,6.782419967444384e-05,0.0,0.00028775370911009803,0.001288659793814433,0.0
19,0.0,6.443298969072165e-05,0.0,0.0002808568906920537,0.001288659793814433,0.0
20,0.0,6.136475208640157e-05,0.0,0.00027443151417523196,0.001288659793814433,0.0
21,0.0,5.857544517338332e-05,0.0,0.00026842641137276473,0.001288659793814433,0.0
22,0.002044989775051125,0.00014494128560285036,0.0,0.0004827207217607814,0.002044989775051125,0.0
23,0.0,0.00013890206536939825,0.0,0.000473443785554503,0.002044989775051125,0.0
24,0.0,0.00013334598275462233,0.0,0.00046467616535981733,0.002044989775051125,0.0
25,0.0,0.00012821729111021378,0.0,0.0004563734860087747,0.002044989775051125,0.0
26,0.0,0.00012346850255057622,0.0,0.00044849652230210803,0.002044989775051125,0.0
27,0.007352941176470588,0.00038166395519057667,0.0,0.0014120613692846125,0.007352941176470588,0.0
28,0.0,0.0003685031291495223,0.0,0.0013892484827676896,0.007352941176470588,0.0
29,0.0,0.00035621969151120486,0.0,0.001367498898601434,0.007352941176470588,0.0
30,0.0,0.00034472873372052085,0.0,0.0013467331595438646,0.007352941176470588,0.0
31,0.0,0.00033395596079175457,0.0,0.0013268798046185643,0.007352941176470588,0.0
32,0.0,0.0003238360831920044,0.0,0.0013078743742290808,0.007352941176470588,0.0
33,0.0,0.00031431149250988667,0.0,0.0012896585606262708,0.007352941176470588,0.0
34,0.0,0.0003053311641524613,0.0,0.0012721794796534888,0.007352941176470588,0.0
35,0.0,0.00029684974292600404,0.0,0.0012553890440968856,0.007352941176470588,0.0
36,0.0,0.00028882677690097693,0.0,0.001239243422501166,0.007352941176470588,0.0
37,0.0,0.00028122607224568804,0.0,0.0012237025701564623,0.007352941176470588,0.0
38,0.0,0.00027401514731631145,0.0,0.001208729821261864,0.007352941176470588,0.0
39,0.0,0.00026716476863340363,0.0,0.0011942915331372881,0.007352941176470588,0.0
40,0.0,0.00026064855476429623,0.0,0.0011803567748754035,0.007352941176470588,0.0
41,0.0,0.00025444263679371776,0.0,0.0011668970540682784,0.007352941176470588,0.0
42,0.0,0.00024852536617060803,0.0,0.0011538860762636887,0.007352941176470588,0.0
43,0.0,0.00024287706239400333,0.0,0.0011412995326466867,0.007352941176470588,0.0
44,0.0,0.00023747979434080325,0.0,0.0011291149121373041,0.007352941176470588,0.0
45,0.0,0.0002323171901160032,0.0,0.0011173113346723677,0.007352941176470588,0.0
46,0.0,0.00022737427117736482,0.0,0.0011058694029201408,0.007352941176470588,0.0
47,0.0,0.00022263730719450305,0.0,0.0010947710700783412,0.007352941176470588,0.0
48,0.0,0.00021809368868032952,0.0,0.001083999521743124,0.007352941176470588,0.0
49,0.0,0.00021373181490672293,0.0,0.0010735390701202086,0.007352941176470588,0.0
50,0.0,0.0002095409950065911,0.0,0.0010633750590887138,0.007352941176470588,0.0
51,0.0,0.0002055113604872336,0.0,0.0010534937788309784,0.007352941176470588,0.0
52,0.0,0.0002016337876478518,0.0,0.0010438823889137758,0.007352941176470588,0.0
53,0.0,0.00019789982861733604,0.0,0.0010345288488529682,0.007352941176470588,0.0
54,0.0,0.00019430164991520265,0.0,0.001025421855318863,0.007352941176470588,0.0
55,0.0,0.00019083197759528833,0.0,0.001016550785246805,0.007352941176470588,0.0
56,0.0,0.00018748404816379204,0.0,0.00100790564420963,0.007352941176470588,0.0
57,0.005681818181818182,0.0002822139470199022,0.0,0.0012287646989359415,0.007352941176470588,0.0
58,0.0,0.0002774306597822767,0.0,0.0012188514359483455,0.007352941176470588,0.0
59,0.0,0.0002728068154525721,0.0,0.0012091733782953504,0.007352941176470588,0.0
60,0.0,0.00026833457257630046,0.0,0.0011997214091019506,0.007352941176470588,0.0
61,0.0,0.00026400659559926333,0.0,0.0011904868963518547,0.007352941176470588,0.0
62,0.0,0.0002598160147167353,0.0,0.00118146166040493,0.007352941176470588,0.0
63,0.0,0.00025575638948678635,0.0,0.001172637944119486,0.007352941176470588,0.0
64,0.0,0.00025182167580237424,0.0,0.001164008385337754,0.007352941176470588,0.0
65,0.0,0.00024800619586597464,0.0,0.00115556599151823,0.007352941176470588,0.0
66,0.0,0.00024430461085304966,0.0,0.0011473041163209052,0.007352941176470588,0.0
67,0.0,0.00024071189598756364,0.0,0.0011392164379712072,0.007352941176470588,0.0
68,0.0,0.00023722331778484532,0.0,0.001131296939246044,0.007352941176470588,0.0
69,0.0,0.0002338344132450618,0.0,0.0011235398889409278,0.007352941176470588,0.0
70,0.0,0.0002305409708049905,0.0,0.0011159398246910423,0.007352941176470588,0.0
71,0.0,0.00022733901287714343,0.0,0.0011084915370314515,0.007352941176470588,0.0
72,0.0,0.00022422477982403187,0.0,0.0011011900545927012,0.007352941176470588,0.0
73,0.0,0.00022119471523181523,0.0,0.0010940306303378747,0.007352941176470588,0.0
74,0.0,0.0002182454523620577,0.0,0.0010870087287559987,0.007352941176470588,0.0
75,0.0,0.00021537380167308324,0.0,0.0010801200139345687,0.007352941176470588,0.0
76,0.0,0.00021257673931369256,0.0,0.0010733603384410397,0.007352941176470588,0.0
77,0.0,0.00020985139650197854,0.0,0.001066725732949479,0.007352941176470588,0.0
78,0.0,0.00020719504971081427,0.0,0.0010602123965542977,0.007352941176470588,0.0
79,0.0,0.0002046051115894291,0.0,0.0010538166877181014,0.007352941176470588,0.0
80,0.0,0.00020207912255746082,0.0,0.0010475351158053573,0.007352941176470588,0.0
81,0.0,0.00019961474301407716,0.0,0.0010413643331577363,0.007352941176470588,0.0
82,0.0,0.0001972097461102931,0.0,0.0010353011276707804,0.007352941176470588,0.0
83,0.0,0.0001948620110375515,0.0,0.0010293424158349575,0.007352941176470588,0.0
84,0.0,0.0001925695167900509,0.0,0.0010234852362072608,0.007352941176470588,0.0
85,0.0,0.0001903303363622596,0.0,0.0010177267432823105,0.007352941176470588,0.0
86,0.0,0.00018814263134660147,0.0,0.0010120642017344722,0.007352941176470588,0.0
87,0.0,0.00018600464689948098,0.0,0.0010064949810048066,0.007352941176470588,0.0
88,0.0,0.00018391470704667783,0.0,0.0010010165502087691,0.007352941176470588,0.0
89,0.0,0.00018187121030171474,0.0,0.0009956264733425042,0.007352941176470588,0.0
90,0.0,0.00017987262557312447,0.0,0.0009903224047673003,0.007352941176470588,0.0
91,0.0,0.00017791748833863397,0.0,0.000985102084953387,0.007352941176470588,0.0
92,0.0,0.00017600439706617554,0.0,0.000979963336465687,0.007352941176470588,0.0
93,0.0,0.0001741320098633439,0.0,0.0009749040601754777,0.007352941176470588,0.0
94,0.0,0.00017229904133846658,0.0,0.0009699222316831125,0.007352941176470588,0.0
95,0.0,0.00017050425965785756,0.0,0.0009650158979380875,0.007352941176470588,0.0
96,0.0,0.00016874648378509616,0.0,0.0009601831740437346,0.007352941176470588,0.0
97,0.0,0.00016702458088932987,0.0,0.000955422240234762,0.007352941176470588,0.0
98,0.0,0.00016533746391064977,0.0,0.0009507313390167291,0.007352941176470588,0.0
99,0.0,0.00016368408927154327,0.0,0.000946108772457313,0.007352941176470588,0.0
