step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.00684931506849315,0.001141552511415525,0.0,0.0025525890154107188,0.00684931506849315,0.0
6,0.0,0.0009784735812133072,0.0,0.0023967610007663187,0.00684931506849315,0.0
7,0.0,0.0008561643835616438,0.0,0.002265198040295026,0.00684931506849315,0.0
8,0.0,0.00076103500761035,0.0,0.0021525320584065374,0.00684931506849315,0.0
9,0.0,0.0006849315068493151,0.0,0.0020547945205479454,0.00684931506849315,0.0
10,0.0,0.0006226650062266501,0.0,0.0019690396389591405,0.00684931506849315,0.0
11,0.0,0.0005707762557077625,0.0,0.001893050679426598,0.00684931506849315,0.0
12,0.006666666666666667,0.0010396909027046014,0.0,0.0024385543968123125,0.00684931506849315,0.0
13,0.0,0.0009654272667971299,0.0,0.002365056085823585,0.00684931506849315,0.0
14,0.003067484662576687,0.001105564426515767,0.0,0.002344254437120936,0.00684931506849315,0.0
15,0.004081632653061225,0.0012915686906748581,0.0,0.0023813907923982353,0.00684931506849315,0.0
16,0.0,0.001215594061811631,0.0,0.002330190309429578,0.00684931506849315,0.0
17,0.0,0.0011480610583776516,0.0,0.002281592440159489,0.00684931506849315,0.0
18,0.0,0.001087636792147249,0.0,0.002235486837129382,0.00684931506849315,0.0
19,0.0,0.0010332549525398865,0.0,0.0021917394083540882,0.00684931506849315,0.0
20,0.0,0.0009840523357522728,0.0,0.0021502071841715408,0.00684931506849315,0.0
21,0.0,0.0009393226841271695,0.0,0.0021107468767913914,0.00684931506849315,0.0
22,0.0,0.0008984825674259883,0.0,0.0020732196906422745,0.00684931506849315,0.0
23,0.0,0.0008610457937832387,0.0,0.0020374938855307763,0.00684931506849315,0.0
24,0.0,0.0008266039620319092,0.0,0.0020034459899926364,0.00684931506849315,0.0
25,0.0,0.0007948115019537588,0.0,0.00197096120836649,0.00684931506849315,0.0
26,0.0,0.0007653740389184344,0.0,0.001939933354109649,0.00684931506849315,0.0
27,0.0,0.0007380392518142046,0.0,0.0019102645140276614,0.00684931506849315,0.0
28,0.0,0.000712589622441301,0.0,0.0018818645696012143,0.00684931506849315,0.0
29,0.0,0.000688836635026591,0.0,0.0018546506528990655,0.00684931506849315,0.0
30,0.0,0.0006666160984128299,0.0,0.0018285465841186644,0.00684931506849315,0.0
31,0.0,0.0006457843453374291,0.0,0.001803482318666429,0.00684931506849315,0.0
32,0.0,0.0006262151227514463,0.0,0.0017793934196529949,0.00684931506849315,0.0
33,0.0,0.0006077970309058155,0.0,0.0017562205641256116,0.00684931506849315,0.0
34,0.0,0.0005904314014513637,0.0,0.001733909086658705,0.00684931506849315,0.0
35,0.0,0.0005740305291888258,0.0,0.001712408561044142,0.00684931506849315,0.0
36,0.0,0.0005585161905621008,0.0,0.0016916724191084326,0.00684931506849315,0.0
37,0.0,0.0005438183960736245,0.0,0.0016716576047137918,0.00684931506849315,0.0
38,0.005376344086021506,0.0006677293112004932,0.0,0.0018183057023764498,0.00684931506849315,0.0
39,0.0,0.0006510360784204808,0.0,0.0017984570146149187,0.00684931506849315,0.0
40,0.0,0.0006351571496785179,0.0,0.0017792257534862122,0.00684931506849315,0.0
41,0.0,0.000620034360400458,0.0,0.0017605818492601921,0.00684931506849315,0.0
42,0.0,0.0006056149566702147,0.0,0.0017424971181850273,0.00684931506849315,0.0
43,0.0,0.0005918509803822553,0.0,0.0017249451289152637,0.00684931506849315,0.0
44,0.0,0.0005786987363737608,0.0,0.0017079010777773245,0.00684931506849315,0.0
45,0.0,0.0005661183290612877,0.0,0.0016913416727167942,0.00684931506849315,0.0
46,0.0048543689320388345,0.0006573577035927248,0.0,0.0017840136556642465,0.00684931506849315,0.0
47,0.0,0.0006436627514345431,0.0,0.0017678272839209007,0.00684931506849315,0.0
48,0.0,0.0006305267769154708,0.0,0.001752060508677465,0.00684931506849315,0.0
49,0.0,0.0006179162413771614,0.0,0.0017366962774956875,0.00684931506849315,0.0
50,0.0,0.0006058002366442759,0.0,0.0017217184291819431,0.00684931506849315,0.0
51,0.0,0.0005941502320934244,0.0,0.0017071116416661324,0.00684931506849315,0.0
52,0.0040650406504065045,0.0006596387305521618,0.0,0.0017556364489350607,0.00684931506849315,0.0
53,0.0,0.0006474231985048995,0.0,0.0017415766084145606,0.00684931506849315,0.0
54,0.0026954177897574125,0.0006846594638003997,0.0,0.0017472307057773723,0.00684931506849315,0.0
55,0.0,0.0006724334019468213,0.0,0.0017339324656740708,0.00684931506849315,0.0
56,0.0,0.000660636324719684,0.0,0.001720921083852402,0.00684931506849315,0.0
57,0.004784688995215311,0.0007317406811075397,0.0,0.0017884882211564805,0.00684931506849315,0.0
58,0.004608294930875576,0.0007974449904256419,0.0,0.001842515751285508,0.00684931506849315,0.0
