params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",2.0551260571016003,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1}",1.7192625407884603,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2}",1.7413372010636254,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3}",0.920516283003467,100,7.518796992481203e-05,0.0,0.0,0.007518796992481203,0.0007481108549673834
"{""discount_factor"": 0.4}",0.935839727719995,100,0.0001388888888888889,0.0,0.0,0.013888888888888888,0.0013819269959814164
"{""discount_factor"": 0.5}",0.9258514040078971,100,0.003497833202496347,0.0,0.0,0.037037037037037035,0.007419775990780089
"{""discount_factor"": 0.6}",0.925262459997013,100,0.011993262656111179,0.01162947937795808,0.0,0.047619047619047616,0.011904053383322028
"{""discount_factor"": 0.7}",1.1460116275565522,100,0.01061046887140145,0.009483998561668464,0.0,0.047619047619047616,0.011485581434343604
"{""discount_factor"": 0.8}",1.0613841883441015,100,0.012457038370215117,0.01098901098901099,0.0,0.047619047619047616,0.011016501294922165
"{""discount_factor"": 0.9}",0.9970421353051577,100,0.013964407458049468,0.01324561403508772,0.0,0.05263157894736842,0.009879923712007693
