episode,length,time,reward,delta
0,38.0,0.002422461048581681,0.0,-0.0004103681312404461
1,28.0,0.001728680515270753,0.0,0.00034450750538155873
2,14.0,0.0008957591542184673,0.0,-0.0006562279739899632
3,72.0,0.004296373810348086,0.0,-0.000172132657660472
4,18.0,0.0012282223765396338,0.0,-0.0007291764526534917
5,22.0,0.0013708898152344773,0.0,1.4370778759640473e-05
6,9.0,0.0006020886512487778,0.0,-0.0007112017817555189
7,15.0,0.0009499407208295452,0.0,-6.562279739899638e-05
8,34.0,0.002065632151243335,0.0,-1.7213265766047217e-05
9,24.0,0.0015334345150677109,0.0,-7.112017817555188e-05
10,75.0,0.004469498342814404,0.0,0.0002642661516008255
11,45.0,0.0027507564579991595,0.0,-0.0003806075949130305
12,98.0,0.0058884783059056645,0.0,1.4370778759640527e-06
13,22.0,0.0013660808003805869,0.0,0.00017139245295010635
14,9.0,0.0006068976661026682,0.0,0.00010051888954357171
15,13.0,0.0008345243659277912,0.0,0.00022908446896924268
16,20.0,0.0013102962288940034,0.0,1.005188895435719e-05
17,14.0,0.0013199142583744106,0.0,1.7139245295010595e-05
18,72.0,0.006169965971366764,0.0,1.5648734416561362e-05
19,88.0,0.0065848236470174015,0.0,-0.000452239233506522
20,23.0,0.001796968525468401,0.0,-0.00016298588747347642
21,7.0,0.0006152332916826708,0.0,1.713924529501054e-06
22,43.0,0.0026478435415810964,0.0,-1.6298588747347626e-05
23,16.0,0.001031052770485985,0.0,-2.07787027014329e-05
24,10.0,0.0006751856758455688,0.0,0.00018382300988179732
25,33.0,0.002056334722738029,0.0,-1.6298588747347409e-06
26,21.0,0.0013346619039111829,0.0,-1.6298588747349577e-07
27,131.0,0.007955392861276778,0.0,-0.00044124945864645285
28,14.0,0.0009483377159540396,0.0,-0.000154094128614126
29,24.0,0.001504901027374217,0.0,-8.933161304242022e-05
30,17.0,0.0010942111646272679,0.0,0.0001948278165719703
31,89.0,0.005332235595460588,0.0,-4.4124945864645274e-05
32,36.0,0.0022095819940659567,0.0,1.437077875964107e-07
33,45.0,0.0027404972263411764,0.0,0.00023798628526216763
34,53.0,0.003223322310986987,0.0,-0.0004440467018908578
35,21.0,0.0013369061107368907,0.0,2.3798628526216755e-05
36,22.0,0.0014071177265577717,0.0,0.00023743429863967594
37,17.0,0.0011233858540435904,0.0,0.0001873499624669986
38,39.0,0.0024314378763392597,0.0,-0.00032327354730956145
39,51.0,0.003172987956304496,0.0,0.00011767044278438663
40,27.0,0.0017238715006442362,0.0,0.0004476899329061053
41,12.0,0.0007931668387755053,0.0,0.0002531867531651885
42,22.0,0.0014269949876961618,0.0,2.5318675316518828e-05
43,5.0,0.00037285894632077543,0.0,0.0002386517421924832
44,46.0,0.002842127738858835,0.0,0.00014334037619784912
45,24.0,0.001559723795935497,0.0,2.531867531651883e-06
46,19.0,0.001212192327102457,0.0,2.5318675316520454e-07
47,43.0,0.0026641941919933743,0.0,0.0001886942323114866
48,21.0,0.0013529361599466938,0.0,-1.540941286141262e-05
49,17.0,0.00111569143041379,0.0,2.290844689692423e-05
50,27.0,0.0017318865252491378,0.0,-1.6298588747349577e-08
51,107.0,0.0064533772429058445,0.0,-0.00039491257344144724
52,24.0,0.001514519056854624,0.0,0.0001691159077882674
53,22.0,0.0014160945543153503,0.0,9.713823015700525e-05
54,37.0,0.002295182457373812,0.0,1.4334037619784907e-05
55,131.0,0.008010536230813159,0.0,0.0002549109873649634
56,36.0,0.002299670871025228,0.0,0.00024405208921757438
57,35.0,0.0022326652651827317,0.0,0.0002570831524214426
58,98.0,0.006028580936799699,0.0,0.00018522235963434398
59,13.0,0.0008656226614220941,0.0,0.0002652184132286159
60,30.0,0.00190629346161586,0.0,0.0002551936031575751
61,32.0,0.0020742883780258126,0.0,2.5519360315757507e-05
62,27.0,0.0017405427518042416,0.0,2.570831524214423e-05
63,6.0,0.0004369791436147352,0.0,2.551936031575759e-06
64,49.0,0.0030803342713170423,0.0,1.433403761978507e-06
65,86.0,0.005382890551345554,0.0,0.00023681361781787737
66,21.0,0.0013625541896544746,0.0,0.0001945746579771484
67,14.0,0.0009425668984022195,0.0,0.0002403843703389756
68,18.0,0.0011772468199069408,0.0,4.3514603486244407e-05
69,20.0,0.0012965103865099081,0.0,4.351460348624441e-06
70,20.0,0.001289777765805411,0.0,1.0985153712385787e-05
71,12.0,0.0007457178928689245,0.0,0.00026321184396700887
72,15.0,0.0009980308686863282,0.0,0.00021463521523720484
73,13.0,0.0008675462675000745,0.0,4.3514603486244407e-07
74,11.0,0.0007546947203991294,0.0,0.0002378663581306802
75,12.0,0.0007867548190461093,0.0,2.3786635813068027e-05
76,29.0,0.0018364024465427065,0.0,1.0985153712385733e-06
77,8.0,0.000548227685612801,0.0,2.3786635813068027e-06
78,20.0,0.0013122198347446101,0.0,2.3786635813068027e-07
79,4.0,0.00035490529126036563,0.0,2.3786635813057184e-08
80,16.0,0.0010438768097174034,0.0,2.3786635813165605e-09
81,10.0,0.000661079232713746,0.0,2.37866358120814e-10
82,21.0,0.0013497301501956827,0.0,4.351460348626067e-08
83,41.0,0.0026218748616884113,0.0,-0.0002451045304764018
84,12.0,0.0008406157846820861,0.0,0.00024210772875757239
85,47.0,0.0029242015914405783,0.0,4.4768993290610504e-05
86,46.0,0.002877073246281725,0.0,0.00039958247308076044
87,50.0,0.0031127149709391233,0.0,5.298527474974254e-05
88,13.0,0.0008553634302188584,0.0,0.0002646367415633197
89,28.0,0.0017472753725087387,0.0,0.0002480948646504353
90,6.0,0.00043794094676741224,0.0,0.00026052821441614597
91,12.0,0.0007931668387755053,0.0,2.48094864650435e-05
92,46.0,0.0028222504779478186,0.0,0.000310804511711908
93,43.0,0.002614180438058611,0.0,0.0002599073555926791
94,60.0,0.0037039031888070895,0.0,0.00018986992836101925
95,16.0,0.0010643952728059958,0.0,3.10804511711908e-05
96,22.0,0.001421865372094544,0.0,0.00033470685206109496
97,28.0,0.0017508019834622246,0.0,-4.996870725712142e-05
98,11.0,0.0007344968582856382,0.0,0.0002400601960050496
99,5.0,0.00036933233582203684,0.0,0.00020963351476297408
