episode,length,time,reward,delta
0,45.0,0.0029492084681805864,0.0,-0.00029326410827673784
1,23.0,0.0014972066036307297,0.0,-1.2397903791016998e-05
2,56.0,0.00350000096182157,0.0,-0.0002818753307473105
3,28.0,0.0017867092938104179,0.0,-0.000732774688816563
4,20.0,0.0012900983667805122,0.0,-0.00023631361824020213
5,96.0,0.005934965448773255,0.0,-0.0006372293139629242
6,31.0,0.0019938175306606354,0.0,-0.0006526362914714966
7,10.0,0.0006947423362362315,0.0,-0.00014730254406722685
8,8.0,0.0005703491536905858,0.0,-4.927604001443261e-05
9,25.0,0.0015962723082338925,0.0,-0.0003199103423625314
10,22.0,0.001424430179895353,0.0,-0.00013464325050346226
11,29.0,0.0018421732643219002,0.0,-0.0002470131789560083
12,46.0,0.002883805867099909,0.0,-0.00011662882230045876
13,23.0,0.0014770087415172384,0.0,-0.00022231186106040748
14,8.0,0.0005629753310358865,0.0,-0.000453606600571962
15,24.0,0.0015424113425979158,0.0,-0.0002110194452284051
16,33.0,0.0020989746539044063,0.0,-0.0003801598608047012
17,71.0,0.004388706894360439,0.0,-0.00015888262272793557
18,49.0,0.003060457010292339,0.0,-1.0645208968386639e-05
19,70.0,0.004350555377072851,0.0,-0.00011057813415298707
20,73.0,0.004554778205033472,0.0,-0.000510328213881918
21,68.0,0.004224238588676599,0.0,-0.0002589249871393679
22,64.0,0.00398186424342839,0.0,-0.0005805341053364466
23,44.0,0.002758771482604061,0.0,-0.0004592953924937262
24,50.0,0.003111432567038719,0.0,-0.0002330324884254311
25,47.0,0.0029533762810842745,0.0,-0.0009035248146364001
26,44.0,0.002752359462988352,0.0,-0.0005293712170018472
27,86.0,0.005282863043703401,0.0,-4.660964731576238e-05
28,30.0,0.0019130260822066703,0.0,-0.0003654472428694231
29,20.0,0.0015141984557658361,0.0,-2.2701285914631243e-05
30,47.0,0.003013008064385758,0.0,-7.277376004645735e-05
31,46.0,0.0030107638574463635,0.0,-3.100463805356761e-05
32,24.0,0.0016853993822678603,0.0,-0.000209729239582888
33,12.0,0.0008165707107536946,0.0,-5.850103228305972e-05
34,11.0,0.0007530917156373107,0.0,-0.00019622732544448168
35,65.0,0.0040565642731280604,0.0,-0.00010082658498180344
36,7.0,0.0005472658828011845,0.0,-0.00015982449826270592
37,20.0,0.0013042048101397086,0.0,-0.0001554681628839571
38,42.0,0.0026674002017443854,0.0,-2.9871174151354523e-06
39,88.0,0.005473300029279926,0.0,-0.00014384204843643535
40,7.0,0.0005081525624746064,0.0,-2.6884056736219044e-06
41,29.0,0.0018665389392253928,0.0,-0.00013992134659556138
42,31.0,0.0019745814714724474,0.0,4.600139815804852e-06
43,33.0,0.002178483698457967,0.0,8.255482795830666e-06
44,75.0,0.004689751220098515,0.0,-0.00081317233317276
45,8.0,0.0005738757645303849,0.0,-5.2650929054753735e-05
46,12.0,0.0008114410949247031,0.0,7.429934516247602e-06
47,7.0,0.0005158469862180937,0.0,6.686941064622845e-06
48,68.0,0.004221032578811901,0.0,-0.0004525707348462092
49,60.0,0.003737245691240787,0.0,-0.0007636084420090981
50,10.0,0.0006941011341723424,0.0,1.4309544538020579e-05
51,33.0,0.0021089132844736014,0.0,2.1285736349482918e-05
52,43.0,0.0026901628717723725,0.0,-5.315835197156621e-05
53,21.0,0.0013567833718752809,0.0,-0.0002863135082872688
54,32.0,0.0020832652056697043,0.0,1.9157162714534615e-05
55,37.0,0.0023689206840344923,0.0,-0.0002856020265946899
56,58.0,0.003660942656665611,0.0,-3.0803978711345755e-05
57,66.0,0.004127737691987932,0.0,-0.00048347027513218267
58,38.0,0.0023730884968244936,0.0,-9.751445347470168e-05
59,10.0,0.0007300084446342225,0.0,5.8399150518180515e-05
60,155.0,0.011324588620823306,0.0,-0.00033168069155984086
61,87.0,0.005945545281406339,0.0,-0.000731855099855484
62,94.0,0.006162912749800853,0.0,-0.000684226784061091
63,28.0,0.0017693968405865235,0.0,-7.488086550744147e-05
64,18.0,0.0011673081892240589,0.0,7.687139571574762e-05
65,55.0,0.0034140798976523,0.0,-0.00032890251858248083
66,57.0,0.0035426408928742603,0.0,8.552995738316871e-05
67,5.0,0.0003799121681140605,0.0,-6.739277895669732e-05
68,22.0,0.0014225065739310594,0.0,-0.0004343510381001654
69,38.0,0.0024006601815926842,0.0,7.697696164485185e-05
70,50.0,0.0031447750694724164,0.0,-0.00042001299777757106
71,43.0,0.002697216093338284,0.0,-0.00029851262240385677
72,119.0,0.007348815796149211,0.0,-0.00040634533042029184
73,50.0,0.003117844586768115,0.0,-0.00029601226672423277
74,15.0,0.0009893746421312244,0.0,2.286573117878739e-05
75,9.0,0.0006226071143373701,0.0,-3.752976138445352e-05
76,42.0,0.002617386447923309,0.0,-0.0002686613601634711
77,52.0,0.0032476879858904795,0.0,-0.0002664110400518095
78,10.0,0.0006973071440370404,0.0,-3.6638563279479074e-05
79,70.0,0.004340296145642242,0.0,-0.000786266467127459
80,21.0,0.0013301734900323936,0.0,-3.9313936725629946e-05
81,34.0,0.0021669420628995795,0.0,-3.2974706951531156e-05
82,10.0,0.0007752131836014087,0.0,3.3439174423670185e-05
83,47.0,0.00293221661604548,0.0,-0.00025368779767257946
84,16.0,0.0010515712333472038,0.0,-1.3255306242020235e-05
85,9.0,0.0006184393015473688,0.0,0.00010616571139700855
86,80.0,0.004943667200791424,0.0,-0.00031140108036232974
87,56.0,0.0034708262721778738,0.0,-0.00024179522414712398
88,85.0,0.005310434728471591,0.0,7.2958768757803375e-06
89,4.0,0.00033182202025727747,0.0,0.00010351694836443238
90,11.0,0.0007688011638720127,0.0,6.5662891882023065e-06
91,30.0,0.0019155908900074792,0.0,-0.00038311300259541
92,21.0,0.0013773018349638733,0.0,8.17143265236859e-06
93,33.0,0.0020935244371003137,0.0,-0.00021798093949130037
94,30.0,0.0019053316585768698,0.0,-0.00025964749495233227
95,136.0,0.008379547965432721,0.0,-0.0006273169861685179
96,50.0,0.0031297068233016034,0.0,-0.0003780116979998139
97,81.0,0.005046580117209487,0.0,-0.0002556688211188719
98,54.0,0.003365669148706729,0.0,-0.0005005322071480519
99,12.0,0.000840295183706985,0.0,0.00011683573244978809
100,10.0,0.0007229552229546243,0.0,3.923481636590887e-05
101,32.0,0.0020348544567241333,0.0,-0.00044000652298403374
102,12.0,0.0008268299422979908,0.0,0.00010515215920480929
103,59.0,0.0036814611197542035,0.0,-0.00032319616606406917
104,20.0,0.0013029224062393041,0.0,0.00010302623716594733
105,21.0,0.0013744164260742764,0.0,4.065950311448453e-05
106,20.0,0.0012933043766452101,0.0,9.272361344935261e-05
107,74.0,0.0045990211410753545,0.0,-0.00017100595404554578
108,24.0,0.0015388847317581167,0.0,-0.0003402105281998325
109,13.0,0.0008745994892933595,0.0,-0.0003096963246834121
110,12.0,0.0008088762871238941,0.0,-3.481214960265579e-05
111,25.0,0.0016062109388030876,0.0,-0.0002766977346515449
112,45.0,0.00281038824141433,0.0,4.9911004934948016e-05
113,56.0,0.0035375112771589556,0.0,-0.0002658580710999237
114,8.0,0.000568104946864878,0.0,0.00012257378232816442
115,48.0,0.0030655866260076436,0.0,-3.419701150589468e-05
116,20.0,0.0013340207018472938,0.0,0.00012360203881623912
117,31.0,0.0020380604665888313,0.0,-0.0001961828455421703
118,12.0,0.0008091968880989953,0.0,-0.00030005512757576275
119,29.0,0.001876798170769689,0.0,-0.00024902796118639044
120,25.0,0.001616790771322485,0.0,0.0001181458016226908
121,51.0,0.003189659207578188,0.0,-7.648957728288272e-05
122,13.0,0.0008739582872294704,0.0,0.00010633122146042172
123,37.0,0.002325960151893014,0.0,-6.987938871710016e-05
124,9.0,0.0006379959617106579,0.0,5.4159975757740335e-05
125,32.0,0.0020996158558546085,0.0,6.172087955014303e-05
126,42.0,0.0026221954626635124,0.0,-0.0002787266922150709
127,34.0,0.0021345613633911853,0.0,0.00011913767139543756
128,6.0,0.0004401851534794332,0.0,0.00011504562498674132
129,56.0,0.00348397091249808,0.0,7.125403876781012e-05
130,49.0,0.0030777694635162334,0.0,-6.884061955459445e-05
131,69.0,0.004282587968191365,0.0,6.412863489102912e-05
132,20.0,0.001302601805264203,0.0,5.771577140192621e-05
133,15.0,0.0010034810854904208,0.0,5.19441942617336e-05
134,5.0,0.0003965834195014395,0.0,4.674977483556025e-05
135,6.0,0.000448841380034537,0.0,0.0001249019533727066
136,14.0,0.0009422462971997447,0.0,5.4073844663688164e-05
137,15.0,0.001017587528963304,0.0,4.207479735200424e-05
138,29.0,0.0018440968702861937,0.0,5.425310120278534e-05
139,61.0,0.00385234144516744,0.0,-0.00017325738060867537
140,64.0,0.004023221770580676,0.0,-0.0001502295315699581
141,24.0,0.0021659802598605893,0.0,3.1312924189596055e-05
142,32.0,0.0020544111168874224,0.0,-0.0001539053586409912
143,21.0,0.0013590275787009887,0.0,0.00013571335737915462
144,36.0,0.0023237159449536193,0.0,0.00012810525122891836
145,25.0,0.001607493342817179,0.0,-0.0003024391069332311
146,54.0,0.0034057442719586106,0.0,-1.6639221092005477e-05
147,60.0,0.0038125869228906595,0.0,-6.289144984539014e-05
148,11.0,0.0007627097452314047,0.0,0.00012196694726778954
149,56.0,0.0034765970898433807,0.0,5.8659498001209195e-05
150,43.0,0.0027183757583770785,0.0,-0.0001460459869119758
151,14.0,0.0009400020902603501,0.0,-0.00018571619309494134
152,12.0,0.0008091968880989953,0.0,0.00013571144981472993
153,33.0,0.0020826240036058152,0.0,7.758142917395908e-05
154,90.0,0.005553450275670002,0.0,-0.00022412516506775136
155,73.0,0.004532015535005485,0.0,7.77786570327414e-05
156,48.0,0.003006596044656362,0.0,-0.00013851482277689206
157,49.0,0.0030873874931103273,0.0,-0.00021848769721874545
158,77.0,0.0047689396635632875,0.0,9.180746629927248e-05
159,14.0,0.0009355136766089345,0.0,-0.0004727724164222998
160,13.0,0.0008806909079339675,0.0,9.194423627229838e-05
161,23.0,0.0014869473720864335,0.0,6.58336970688861e-05
162,46.0,0.0029001565173985,0.0,-0.0004176383389606644
163,88.0,0.00550568072878832,0.0,8.274981264506855e-05
164,40.0,0.002518320743320146,0.0,9.509873249096377e-05
165,58.0,0.00360964649894413,0.0,-9.728816375626086e-05
166,12.0,0.0008127234990524812,0.0,7.014165843401993e-05
167,22.0,0.0014446280420088442,0.0,6.740291946796707e-05
168,45.0,0.0028440513448231286,0.0,-0.00017636365779378436
169,34.0,0.002537556802394647,0.0,-0.0006878801007063721
170,15.0,0.0010179081298247183,0.0,-4.4452171228709e-06
171,58.0,0.0036429890014915145,0.0,-0.0004592294528610634
172,16.0,0.0010474034205572025,0.0,-0.00014538056880073787
173,4.0,0.00033278382329626766,0.0,9.571991947241533e-05
174,74.0,0.00467981258952932,0.0,-0.0001390096177947517
175,25.0,0.0016507744758200715,0.0,0.0001463902089861224
176,12.0,0.0008213797254938981,0.0,0.00010234520716991464
177,27.0,0.001793762515490016,0.0,1.7858904561648557e-06
178,20.0,0.0013167082486233994,0.0,9.211068645292317e-05
179,24.0,0.001603966731863693,0.0,6.066262752117037e-05
180,4.0,0.00036901173461956205,0.0,8.289961780763085e-05
181,34.0,0.0024099576100979903,0.0,-0.00023386962007207392
182,13.0,0.0008967209571437706,0.0,0.00013175118808751013
183,18.0,0.0012295047804400383,0.0,-0.00013144138822077824
184,30.0,0.0019258501216654622,0.0,-0.00020534431138772975
185,5.0,0.0004209490942912453,0.0,0.00011857606927875913
186,8.0,0.0006347899518459599,0.0,8.465456046622125e-05
187,11.0,0.0007822664052810069,0.0,8.72720901740248e-05
188,6.0,0.0004446735673582225,0.0,0.00010671846235088322
189,9.0,0.0006309427400310597,0.0,6.585245855467942e-05
190,22.0,0.0014667495099729422,0.0,-0.000415370207856216
191,70.0,0.004496108224657291,0.0,-0.00023694096275363356
192,12.0,0.0008268299422979908,0.0,0.00010491273213736168
193,4.0,0.00033374562610788416,0.0,9.698031942740724e-05
194,10.0,0.0006870479124927442,0.0,9.442145892362551e-05
195,24.0,0.0015513881701281207,0.0,8.497931303126297e-05
196,12.0,0.0008091968880989953,0.0,8.728228748466652e-05
197,13.0,0.0008832557158484633,0.0,7.648138172813666e-05
198,5.0,0.000391453803672448,0.0,7.855405873619987e-05
199,16.0,0.0010573420511263976,0.0,6.8833243555323e-05
200,42.0,0.00268567445800727,0.0,5.926721269921149e-05
201,35.0,0.0022730609892960274,0.0,-0.00037587450506459795
202,6.0,0.00046006241450413654,0.0,0.00010433105996837013
