episode,length,time,reward,delta
0,19.0,0.0013192730564810518,0.0,-7.983838293651956e-05
1,11.0,0.0007627097451745612,0.0,0.00032997565904355875
2,30.0,0.001849867688008544,0.0,2.3507244122862852e-05
3,12.0,0.0007832282082631536,0.0,3.6692087793110625e-05
4,19.0,0.001196482878981442,0.0,0.0001649878295217794
5,43.0,0.002593661975026862,0.0,0.00013881948035150314
6,14.0,0.0008922325434355116,0.0,-1.4228283355257687e-06
7,4.0,0.0003032885325637835,0.0,-7.114141677629386e-07
8,23.0,0.00141320914536891,0.0,5.0750548064112445e-05
9,37.0,0.0022326652650122014,0.0,-0.00012197155803632582
10,39.0,0.0024144460239767795,0.0,0.0003836091341955679
11,51.0,0.003189018005627986,0.0,0.00017454439950613868
12,5.0,0.0003718971435091589,0.0,-2.7358947416638094e-06
13,31.0,0.0019027668506055306,0.0,-3.9099493180339245e-05
14,22.0,0.0013718516181597806,0.0,-3.557070838814151e-07
15,65.0,0.003935697701479057,0.0,0.0003259848914160216
16,14.0,0.0009419256962246436,0.0,0.0003548660887657261
17,50.0,0.0032371081534279256,0.0,-0.00022510593077242123
18,19.0,0.001246176031770574,0.0,0.00027195042888415895
19,26.0,0.0016026843279632885,0.0,0.0001629924457080108
20,27.0,0.001657186495492624,0.0,0.00012702310136487795
21,27.0,0.001656865894517523,0.0,0.00013516762975051796
22,19.0,0.0011814146326400987,0.0,-0.00011255296538621056
23,9.0,0.0005966384345015285,0.0,6.758381487525892e-05
24,38.0,0.0022919764473954274,0.0,0.0004865715609313303
25,13.0,0.0008508750162263823,0.0,0.00013135339322900574
26,13.0,0.0008316389571518812,0.0,0.0005013754261405
27,69.0,0.004126134687055583,0.0,6.940974017575151e-05
28,7.0,0.0004773748678417178,0.0,0.00012449574820529662
29,15.0,0.0009528261297759855,0.0,0.0001084513744603453
30,10.0,0.0006521024050698543,0.0,0.00015841010947193943
31,36.0,0.0021640566540099826,0.0,-2.2648097214472153e-05
32,6.0,0.00041710188253318847,0.0,5.42256872301727e-05
33,20.0,0.001233351992311782,0.0,-2.885096731726521e-05
34,8.0,0.0005414950650219907,0.0,9.672424751832308e-05
35,19.0,0.0011862236474371457,0.0,4.836212375916159e-05
36,20.0,0.0012378404061337278,0.0,-1.6568609970036728e-06
37,17.0,0.0010695248885781439,0.0,7.13389624503693e-05
38,18.0,0.0011249888591464696,0.0,-4.1771284251976575e-05
39,41.0,0.0024577271570365156,0.0,0.00023858697893613663
40,51.0,0.003063663020157037,0.0,-8.284304985018906e-07
41,94.0,0.005570442127975639,0.0,4.153832727371901e-05
42,29.0,0.0017607406139177328,0.0,0.00014214946394383772
43,4.0,0.0003013649266563334,0.0,0.00010989033800217179
44,17.0,0.00105990685898405,0.0,-4.142152492509453e-07
45,8.0,0.0005344418432855491,0.0,0.00011446037467941611
46,50.0,0.003001466428884214,0.0,7.107473197191891e-05
47,15.0,0.0009483377159540396,0.0,0.00031175935070658486
48,33.0,0.0020002295502763445,0.0,0.0001477380271801362
49,9.0,0.0005976002374836753,0.0,7.386901359006804e-05
50,13.0,0.0008297153511875877,0.0,0.0001953369064965013
51,11.0,0.0007139783953107326,0.0,3.693450679503397e-05
52,20.0,0.0012420082189237291,0.0,2.462638336157884e-05
53,19.0,0.0011807734306898965,0.0,1.846725339751693e-05
54,19.0,0.0011794910266758052,0.0,5.723018733970811e-05
55,7.0,0.00047801606979192,0.0,0.00013300732524791897
56,28.0,0.0017184212837833002,0.0,4.9155208844069804e-05
57,11.0,0.0007120547894032825,0.0,6.650366262395948e-05
58,82.0,0.0048731349839385985,0.0,8.6527012974542e-05
59,28.0,0.0017100856582032975,0.0,1.1345784817084537e-05
60,8.0,0.0005366860502249438,0.0,0.00015375348820308176
61,28.0,0.001703353037441957,0.0,2.0769163636859505e-05
62,39.0,0.0023467992159567075,0.0,9.766845324825065e-05
63,17.0,0.0010624716668985457,0.0,9.389480126082523e-05
64,32.0,0.001950856998519157,0.0,0.00011408860051268931
65,8.0,0.0005424568679472941,0.0,4.706281971698554e-05
66,6.0,0.00042191089727339204,0.0,5.7044300256344654e-05
67,10.0,0.0006572320208420024,0.0,0.000473924876984665
68,5.0,0.0003625997149470095,0.0,2.852215012817238e-05
69,15.0,0.0009473759129718928,0.0,1.4261075064086136e-05
70,12.0,0.0007716865727616096,0.0,0.00021435846623490322
71,17.0,0.0010669600806636481,0.0,3.922009435793994e-05
72,11.0,0.0007098105825207313,0.0,0.0006420973202826764
73,14.0,0.000888385331563768,0.0,0.00025068771307024996
74,37.0,0.0022477335113535446,0.0,0.00023696243849233246
75,22.0,0.00136030998271508,0.0,0.00016968405920222398
76,16.0,0.001008610701262569,0.0,0.0001623027697804718
77,10.0,0.0006559496168847545,0.0,0.00010023478120377055
78,23.0,0.0014269949876961618,0.0,7.130537532043014e-06
79,9.0,0.000788999025985504,0.0,0.00010589273175486754
80,7.0,0.0004930843161332632,0.0,5.0117390601885276e-05
