episode,length,time,reward,delta
0,29.0,0.0019399565650246586,0.0,0.0005076992534740105
1,5.0,0.0003661263257299652,0.0,-0.00038103820636570403
2,37.0,0.0022983884671248234,0.0,0.0001051749039205766
3,15.0,0.00097206218890733,0.0,0.0005054243904319343
4,21.0,0.0013080520219546088,0.0,-9.8177811877911e-05
5,24.0,0.0015318315100785185,0.0,0.0004141386893403925
6,10.0,0.0006585144247992503,0.0,-6.907427454619234e-06
7,37.0,0.002271137383331734,0.0,-3.810382063657036e-05
8,7.0,0.0004898783063254086,0.0,-3.8103820636570035e-06
9,19.0,0.0011846206424479533,0.0,0.0004354195465900127
10,6.0,0.0004193460894157397,0.0,-3.8103820636573287e-07
11,11.0,0.0007566183264771098,0.0,-2.8541672607897096e-05
12,18.0,0.0011368510955662714,0.0,5.0542439043193394e-05
13,61.0,0.0037006971789423915,0.0,-0.00028536278009801586
14,29.0,0.0017649084267077342,0.0,-2.854167260789688e-06
15,18.0,0.0011596137654805716,0.0,-2.854167260789254e-07
16,22.0,0.0013840344556683704,0.0,-0.0005698139318773851
17,20.0,0.0012650914899268173,0.0,0.0002533331813049624
18,17.0,0.0010868373418588817,0.0,-6.90742745461945e-07
19,35.0,0.0021287905456119915,0.0,2.5333318130496226e-05
20,12.0,0.0008040672723836906,0.0,0.00028269048397776676
21,9.0,0.0005998444443093831,0.0,0.0004612529080641017
22,12.0,0.0007780985924910055,0.0,5.054243904319372e-06
23,29.0,0.0018271050180374004,0.0,-6.640538801326221e-05
24,9.0,0.0006043328581881724,0.0,0.000409677359922594
25,20.0,0.0012458554307386294,0.0,5.792675197250209e-05
26,10.0,0.0006809564937384494,0.0,-6.907427454615114e-08
27,10.0,0.0006662088484290507,0.0,5.792675197250231e-06
28,14.0,0.000889026533627657,0.0,4.6125290806410145e-05
29,17.0,0.0010701660905851895,0.0,5.0769925347401014e-05
30,41.0,0.002469909994374575,0.0,0.0003964885242351098
31,6.0,0.00042223149830533657,0.0,0.00040126090930364363
32,8.0,0.0005440598728227997,0.0,8.628160789891644e-05
33,85.0,0.005104929496724253,0.0,-9.274660827830934e-05
34,15.0,0.0009505819227797474,0.0,8.698091946259163e-05
35,16.0,0.0010098931052198168,0.0,0.0001774258455652541
36,8.0,0.0005668225428507867,0.0,0.00026214168397671096
37,6.0,0.0004347349367890274,0.0,4.0126090930364395e-05
38,17.0,0.001071769095460695,0.0,0.0002536301347586033
39,17.0,0.0010727308983859984,0.0,2.6214168397671123e-05
40,28.0,0.0017373367419395436,0.0,0.0006237357108319348
41,68.0,0.004116837258493433,0.0,0.0002660666385627427
42,8.0,0.0005405332619830006,0.0,2.6606663856274296e-05
43,13.0,0.0008553634301051716,0.0,0.00028415152605001053
44,56.0,0.0033704781635606196,0.0,-0.0001578278662443455
45,9.0,0.0006062564640387791,0.0,-0.00010646098543358993
46,85.0,0.005305946314706489,0.0,-0.0003717834486756497
47,10.0,0.0006639646416033429,0.0,6.237357108319344e-05
48,13.0,0.000833883163977589,0.0,0.0002358557119366331
49,10.0,0.0006543466120092489,0.0,1.0517490392057617e-05
50,48.0,0.0028831646651497067,0.0,1.0517490392057292e-06
51,11.0,0.0007139783953107326,0.0,6.237357108319344e-06
52,47.0,0.0028565547833068194,0.0,-1.5782786624434582e-05
53,12.0,0.0007720071738503975,0.0,0.0003038634010519253
54,22.0,0.0013692868103589717,0.0,1.0517490392058376e-07
55,11.0,0.0007348174593744261,0.0,1.0517490392058376e-08
56,33.0,0.0020124123877849343,0.0,0.0002832317448582959
57,9.0,0.0006129890847432762,0.0,0.00044859915987572577
58,13.0,0.0008415775877210763,0.0,4.485991598757264e-05
59,10.0,0.0006559496168847545,0.0,0.00027839490209042553
60,11.0,0.0007120547894601259,0.0,0.0002888216831503983
61,43.0,0.0026488053446200865,0.0,0.0003149250826025822
62,25.0,0.0015587619928965069,0.0,0.0002400810286490934
63,11.0,0.0007293672426840203,0.0,0.00040971848591709963
64,14.0,0.0008899883365529604,0.0,0.00028465823739415807
65,32.0,0.001983237698141238,0.0,-0.00022340566312072536
66,17.0,0.0010631128689055913,0.0,0.00035812634624282364
67,21.0,0.0012971515884601104,0.0,0.000499915993621278
68,26.0,0.0016174319732726872,0.0,4.9991599362127735e-05
69,39.0,0.002390721551023489,0.0,0.0003361396672699776
