step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.04,0.01,0.0,0.017320508075688773,0.04,0.0
4,0.0,0.008,0.0,0.016,0.04,0.0
5,0.0,0.006666666666666667,0.0,0.014907119849998597,0.04,0.0
6,0.0,0.005714285714285714,0.0,0.013997084244475303,0.04,0.0
7,0.0,0.005,0.0,0.013228756555322954,0.04,0.0
8,0.0,0.0044444444444444444,0.0,0.012570787221094178,0.04,0.0
9,0.0,0.004,0.0,0.012,0.04,0.0
10,0.0,0.0036363636363636364,0.0,0.011499191491521378,0.04,0.0
11,0.0,0.0033333333333333335,0.0,0.011055415967851333,0.04,0.0
12,0.0,0.003076923076923077,0.0,0.010658774200423859,0.04,0.0
13,0.0,0.002857142857142857,0.0,0.010301575072754254,0.04,0.0
14,0.0,0.0026666666666666666,0.0,0.00997775303139718,0.04,0.0
15,0.0,0.0025,0.0,0.009682458365518542,0.04,0.0
16,0.0,0.0023529411764705885,0.0,0.009411764705882352,0.04,0.0
17,0.0,0.0022222222222222222,0.0,0.009162456945817025,0.04,0.0
18,0.0,0.002105263157894737,0.0,0.008931875130777443,0.04,0.0
19,0.0,0.002,0.0,0.008717797887081349,0.04,0.0
20,0.0,0.0019047619047619048,0.0,0.0085183541999992,0.04,0.0
21,0.0,0.0018181818181818182,0.0,0.008331955809010621,0.04,0.0
22,0.0,0.0017391304347826088,0.0,0.00815724479969292,0.04,0.0
23,0.0,0.0016666666666666668,0.0,0.007993052538854533,0.04,0.0
24,0.0,0.0016,0.0,0.00783836717690617,0.04,0.0
25,0.0,0.0015384615384615385,0.0,0.007692307692307694,0.04,0.0
26,0.0,0.0014814814814814814,0.0,0.007554102983100421,0.04,0.0
27,0.0,0.0014285714285714286,0.0,0.007423074889580904,0.04,0.0
28,0.0,0.0013793103448275863,0.0,0.007298624306385077,0.04,0.0
29,0.0,0.0013333333333333333,0.0,0.007180219742846007,0.04,0.0
30,0.0,0.0012903225806451613,0.0,0.007067387838776338,0.04,0.0
31,0.0,0.00125,0.0,0.006959705453537528,0.04,0.0
32,0.0,0.0012121212121212121,0.0,0.006856793029687732,0.04,0.0
33,0.0,0.0011764705882352942,0.0,0.006758308995927093,0.04,0.0
34,0.0,0.001142857142857143,0.0,0.006663945022680343,0.04,0.0
35,0.0,0.0011111111111111111,0.0,0.006573421981221797,0.04,0.0
36,0.0,0.001081081081081081,0.0,0.006486486486486484,0.04,0.0
37,0.0,0.0010526315789473684,0.0,0.006402907926629706,0.04,0.0
38,0.0,0.0010256410256410256,0.0,0.006322475900481003,0.04,0.0
39,0.0,0.001,0.0,0.006244997998398397,0.04,0.0
40,0.0,0.000975609756097561,0.0,0.006170297873499277,0.04,0.0
41,0.0,0.0009523809523809524,0.0,0.006098213559459854,0.04,0.0
42,0.0,0.0009302325581395349,0.0,0.006028595998518938,0.04,0.0
43,0.0,0.0009090909090909091,0.0,0.005961307749365456,0.04,0.0
44,0.0,0.0008888888888888889,0.0,0.0058962218495207126,0.04,0.0
45,0.0,0.0008695652173913044,0.0,0.005833220810869017,0.04,0.0
46,0.0,0.000851063829787234,0.0,0.005772195730319379,0.04,0.0
47,0.0,0.0008333333333333334,0.0,0.005713045500334204,0.04,0.0
48,0.0,0.0008163265306122449,0.0,0.005655676106347355,0.04,0.0
49,0.0,0.0008,0.0,0.005600000000000001,0.04,0.0
50,0.0,0.000784313725490196,0.0,0.005545935538718021,0.04,0.0
51,0.0,0.0007692307692307692,0.0,0.005493406483494498,0.04,0.0
52,0.0,0.0007547169811320754,0.0,0.0054423415478701736,0.04,0.0
53,0.0,0.0007407407407407407,0.0,0.0053926739920596425,0.04,0.0
54,0.0,0.0007272727272727273,0.0,0.00534434125698148,0.04,0.0
55,0.0,0.0007142857142857143,0.0,0.005297284633639759,0.04,0.0
56,0.0,0.0007017543859649123,0.0,0.0052514489638932505,0.04,0.0
57,0.0,0.0006896551724137932,0.0,0.005206782369152243,0.04,0.0
58,0.0,0.0006779661016949153,0.0,0.0051632360039755324,0.04,0.0
59,0.0,0.0006666666666666666,0.0,0.005120763831912404,0.04,0.0
60,0.0,0.0006557377049180328,0.0,0.005079322421255627,0.04,0.0
61,0.0,0.0006451612903225806,0.0,0.005038870758649453,0.04,0.0
62,0.0,0.0006349206349206349,0.0,0.004999370078737656,0.04,0.0
63,0.0,0.000625,0.0,0.0049607837082461075,0.04,0.0
64,0.0,0.0006153846153846154,0.0,0.004923076923076925,0.04,0.0
65,0.0,0.0006060606060606061,0.0,0.004886216817150638,0.04,0.0
66,0.0,0.0005970149253731343,0.0,0.004850172181872217,0.04,0.0
67,0.0,0.0005882352941176471,0.0,0.004814913395219087,0.04,0.0
68,0.0,0.0005797101449275362,0.0,0.00478041231955671,0.04,0.0
69,0.0,0.0005714285714285715,0.0,0.0047466422073817564,0.04,0.0
