steps,time,reward,delta,converged
1,0.0011314008788758656,0.0,0.0005264719575534607,False
2,0.0009374372824595412,0.0,0.0005264719575534607,False
3,0.003683705326693598,0.0,0.0005618390743952983,False
4,0.0045028408453617885,0.0,0.0005618390743952983,False
5,0.002660026379089686,0.0,0.0005618390743952983,False
6,0.002248374713303747,0.0,0.0005741438382045036,False
7,0.0013914082782093828,0.0,0.0006436032796079619,False
8,0.0009105067996415528,0.0,0.0006436032796079619,False
9,0.0006883303163931487,0.0,0.0006436032796079619,False
10,0.0016934144069864487,0.0,0.0006436032796079619,False
11,0.0020479990971580264,0.0,0.0006436032796079619,False
12,0.0009743063958467246,0.0,0.0006436032796079619,False
13,0.0015488233623273118,0.0,0.0006436032796079619,False
14,0.0056153262659108805,0.0,0.0006436032796079619,False
15,0.0015725478352806022,0.0,0.0006436032796079619,False
16,0.0009137128095062508,0.0,0.0006436032796079619,False
17,0.0004924431141262176,0.0,0.0006436032796079619,False
18,0.0024272700633218847,0.0,0.0006436032796079619,False
19,0.0021053866736338023,0.0,0.0006436032796079619,False
20,0.0005754787694058905,0.0,0.0006436032796079619,False
21,0.000497252128980108,0.0,0.0006436032796079619,False
22,0.002040304673528226,0.0,0.0006436032796079619,False
23,0.0012795185342611148,0.0,0.0007156079729544154,False
24,0.000728084838669929,0.0,0.0007156079729544154,False
25,0.0012391228100341323,0.0,0.0007156079729544154,False
26,0.0017860680917465288,0.0,0.0007156079729544154,False
27,0.00086626386359967,0.0,0.0007156079729544154,False
28,0.0004405057544545343,0.0,0.0007287787157175808,False
29,0.0016491714708308791,0.0,0.0007287787157175808,False
30,0.0004305671239990261,0.0,0.0007287787157175808,False
31,0.0056541189852623575,0.0,0.0007287787157175808,False
32,0.0007110929864211357,0.0,0.0007287787157175808,False
33,0.0014362924163151547,0.0,0.0007287787157175808,False
34,0.009358022174069447,0.0,0.0007287787157175808,False
35,0.001965925244803657,0.0,0.0007287787157175808,False
36,0.0006059358631773648,0.0,0.0007287787157175808,False
37,0.0007396264741146297,0.0,0.0007287787157175808,False
38,0.003441972183395592,0.0,0.0007287787157175808,False
39,0.0015523499731671109,0.0,0.0007287787157175808,False
40,0.0031973536312079887,0.0,0.0007287787157175808,False
41,0.0014895121800009292,0.0,0.0007287787157175808,False
42,0.0006690942573186476,0.0,0.0007287787157175808,False
43,0.002496199275356048,0.0,0.0007287787157175808,False
44,0.0009595587504236391,0.0,0.0007287787157175808,False
