step,reward,mean,median,std,max,min
0,-13.375,-13.375,-13.375,0.0,-13.375,-13.375
1,6.769230769230769,-3.3028846153846154,-3.3028846153846154,10.072115384615385,6.769230769230769,-13.375
2,6.769230769230769,0.05448717948717944,6.769230769230769,9.496081452473186,6.769230769230769,-13.375
3,6.769230769230769,1.7331730769230769,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
4,6.769230769230769,2.7403846153846154,6.769230769230769,8.057692307692307,6.769230769230769,-13.375
5,6.769230769230769,3.4118589743589745,6.769230769230769,7.5073115590738135,6.769230769230769,-13.375
6,6.769230769230769,3.891483516483517,6.769230769230769,7.049012377926867,6.769230769230769,-13.375
7,-13.375,1.7331730769230769,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
8,-13.375,0.05448717948717944,6.769230769230769,9.496081452473184,6.769230769230769,-13.375
9,6.769230769230769,0.7259615384615384,6.769230769230769,9.231246231665851,6.769230769230769,-13.375
10,6.769230769230769,1.2753496503496502,6.769230769230769,8.971470299179646,6.769230769230769,-13.375
11,6.769230769230769,1.7331730769230769,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
12,6.769230769230769,2.120562130177515,6.769230769230769,8.487268919921028,6.769230769230769,-13.375
13,6.769230769230769,2.45260989010989,6.769230769230769,8.26569968715465,6.769230769230769,-13.375
14,6.769230769230769,2.740384615384615,6.769230769230769,8.057692307692307,6.769230769230769,-13.375
15,6.769230769230769,2.9921875,6.769230769230769,7.8625425520700984,6.769230769230769,-13.375
16,6.769230769230769,3.2143665158371038,6.769230769230769,7.679384481427865,6.769230769230769,-13.375
17,-13.375,2.2927350427350426,6.769230769230769,8.374756650952358,6.769230769230769,-13.375
18,6.769230769230769,2.5283400809716596,6.769230769230769,8.21244950435682,6.769230769230769,-13.375
19,-13.375,1.7331730769230766,6.769230769230769,8.722707792924997,6.769230769230769,-13.375
20,6.769230769230769,1.9729853479853476,6.769230769230769,8.579784638941499,6.769230769230769,-13.375
21,6.769230769230769,2.190996503496503,6.769230769230769,8.441846869767744,6.769230769230769,-13.375
22,6.769230769230769,2.3900501672240795,6.769230769230769,8.30891099254108,6.769230769230769,-13.375
23,6.769230769230769,2.5725160256410255,6.769230769230769,8.180903105919382,6.769230769230769,-13.375
24,-13.375,1.9346153846153846,6.769230769230769,8.603261130002151,6.769230769230769,-13.375
25,6.769230769230769,2.1205621301775146,6.769230769230769,8.487268919921028,6.769230769230769,-13.375
26,-13.375,1.5466524216524216,6.769230769230769,8.827768622217732,6.769230769230769,-13.375
27,6.769230769230769,1.7331730769230766,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
28,6.769230769230769,1.9068302387267901,6.769230769230769,8.620114817092455,6.769230769230769,-13.375
29,-13.375,1.3974358974358971,6.769230769230769,8.90811402024944,6.769230769230769,-13.375
30,6.769230769230769,1.570719602977667,6.769230769230769,8.81450453762248,6.769230769230769,-13.375
31,-13.375,1.1036658653846154,6.769230769230769,9.057031587746527,6.769230769230769,-13.375
32,6.769230769230769,1.2753496503496502,6.769230769230769,8.971470299179646,6.769230769230769,-13.375
33,-13.375,0.8444570135746606,6.769230769230769,9.17862003428115,6.769230769230769,-13.375
34,-13.375,0.43818681318681313,6.769230769230769,9.351571680061724,6.769230769230769,-13.375
35,6.769230769230769,0.6140491452991452,6.769230769230769,9.279285437759832,6.769230769230769,-13.375
36,6.769230769230769,0.7804054054054054,6.769230769230769,9.20729335511379,6.769230769230769,-13.375
37,-13.375,0.40789473684210525,6.769230769230769,9.363633104735241,6.769230769230769,-13.375
