steps,time,reward,delta,converged
1,0.0033707987645357207,0.0,0.0003198668535507299,False
2,0.0020095269788953374,0.0,0.00032723191786556706,False
3,0.001014060918123505,0.0,0.00032723191786556706,False
4,0.007617158821290104,0.0,0.0003742772405575886,False
5,0.0013769812338750853,0.0,0.0003742772405575886,False
6,0.003664148666530309,0.0,0.0003742772405575886,False
7,0.001977146279386943,0.0,0.0003742772405575886,False
8,0.0029819097687777685,0.0,0.0003742772405575886,False
9,0.0011996888888461399,0.0,0.0003742772405575886,False
10,0.004341899150517747,0.0,0.0003742772405575886,False
11,0.0019396359639358707,0.0,0.0003742772405575886,False
12,0.003509618991301977,0.0,0.0003742772405575886,False
13,0.0008758818930800771,0.0,0.0003742772405575886,False
14,0.0021611712452340726,0.0,0.0003742772405575886,False
15,0.0029472848623299797,0.0,0.0003742772405575886,False
16,0.0003500962764064752,0.0,0.0003742772405575886,False
17,0.0011952004750810374,0.0,0.0003742772405575886,False
18,0.00046583323239701713,0.0,0.0003742772405575886,False
19,0.006930752110633875,0.0,0.0003742772405575886,False
20,0.00046519203033312806,0.0,0.0003742772405575886,False
21,0.0015523499731671109,0.0,0.0003742772405575886,False
22,0.006537695302085922,0.0,0.0003742772405575886,False
23,0.003321105611803432,0.0,0.0003742772405575886,False
24,0.001004442888529411,0.0,0.0003742772405575886,False
25,0.0015677388204267118,0.0,0.0003742772405575886,False
26,0.0032162690894210755,0.0,0.0003742772405575886,False
27,0.0011160120315025779,0.0,0.0003742772405575886,False
28,0.002044151885343126,0.0,0.0003742772405575886,False
29,0.004261107702063782,0.0,0.0003742772405575886,False
30,0.0018444174712612948,0.0,0.0003742772405575886,False
31,0.0013401121206015887,0.0,0.0003742772405575886,False
32,0.0043136862637993545,0.0,0.0003742772405575886,False
33,0.0015478615594020084,0.0,0.0003742772405575886,False
34,0.0007579007303775143,0.0,0.0003742772405575886,False
35,0.0009355136764952476,0.0,0.0003742772405575886,False
36,0.0011275536669472785,0.0,0.0003742772405575886,False
37,0.0027738397290022476,0.0,0.0003742772405575886,False
38,0.0013224790664025932,0.0,0.0003742772405575886,False
39,0.0016866817861682648,0.0,0.0003742772405575886,False
40,0.0029232397882879013,0.0,0.0003742772405575886,False
41,0.0020197862104396336,0.0,0.0003742772405575886,False
42,0.0031707437493651014,0.0,0.0003742772405575886,False
43,0.002127828742686688,0.0,0.0003742772405575886,False
44,0.000644728582415155,0.0,0.0003742772405575886,False
45,0.002034213254887618,0.0,0.0003742772405575886,False
46,0.0008015024644691948,0.0,0.0003742772405575886,False
47,0.0008713934794286615,0.0,0.0003742772405575886,False
48,0.0013686456082950826,0.0,0.0003742772405575886,False
49,0.002486581245761954,0.0,0.0003742772405575886,False
50,0.0016151877663332925,0.0,0.0003742772405575886,False
51,0.002259275146911932,0.0,0.0003742772405575886,False
52,0.003814510528854953,0.0,0.0003742772405575886,False
