steps,time,reward,delta,converged
1,0.0016504538748449704,0.0,0,False
2,0.00044403236529433343,0.0,0,False
3,0.0025737847138884717,0.0,0,False
4,0.004020015760715978,0.0,0,False
5,0.005156225654388891,0.0,0,False
6,0.009213751730442254,0.0,0,False
7,0.003366630951688876,0.0,0,False
8,0.0031008527345193215,0.0,0,False
9,0.004849410510985308,0.0,0,False
10,0.004610562776576899,0.0,0,False
11,0.004922507535752629,0.0,0,False
12,0.0011560871547544593,0.0,0,False
13,0.004203720125588006,0.0,0,False
14,0.0011692317951883524,0.0,0,False
15,0.0029902453944146146,0.0,0,False
16,0.001125950662071773,0.0,0,False
17,0.005287351457525347,0.0,0,False
18,0.005303381506791993,0.0,0,False
19,0.009466064706259658,0.0,0,False
20,0.0035570679373222447,0.0,0,False
21,0.005536458423478052,0.0,0,False
22,0.0074975746535415055,0.0,0,False
23,0.002365714674112951,0.0,0,False
24,0.010626319673804119,0.0,0,False
25,0.004533939140969778,0.0,0,False
26,0.004354402588887751,0.0,0,False
27,0.0065203828488620275,0.0,0,False
28,0.00577851216775116,0.0,0,False
29,0.006863746504677692,0.0,0,False
30,0.006059679232294002,0.0,0,False
31,0.004330036913984259,0.0,0,False
32,0.0022977472651177777,0.0,0,False
33,0.001058624455026802,0.0,0,False
34,0.001177246819793254,0.0,0,False
35,0.004933087368272027,0.0,0,False
36,0.004595173929260454,0.0,0,False
37,0.003758084755361324,0.0,0,False
38,0.006990383894049046,0.0,0,False
39,0.0032864807052988,0.0,0,False
40,0.009212148725509905,0.0,0,False
41,0.00565956920206645,0.0,0,False
42,0.003025511502869449,0.0,0,False
43,0.017158885360117893,0.0,0,False
44,0.0044557125003734654,0.0,0,False
45,0.0018931488210114367,0.0,0,False
46,0.010603877604808076,0.0,0,False
47,0.0049824599200860575,0.0,0,False
48,0.012933043766565788,0.0,0,False
49,0.003835670193950591,0.0,0,False
50,0.003950124745813355,0.0,0,False
51,0.0038699744993664353,0.0,0,False
52,0.006966338820120654,0.0,0,False
53,0.005919897202488755,0.0,0,False
54,0.014946738558194284,0.0,0,False
55,0.004794908343399129,0.0,0,False
56,0.003814189927879852,0.0,0,False
57,0.010146379998104749,0.0,0,False
58,0.010952050275420788,0.0,0,False
59,0.016708761576126108,0.0,0,False
60,0.0015007332144705288,0.0,0,False
61,0.002530182979796791,0.0,0,False
62,0.003094440714733082,0.0,0,False
63,0.004183842864449616,0.0,0,False
64,0.00718979770721262,0.0,0,False
65,0.002737932418597211,0.0,0,False
66,0.0036388211886446697,0.0,0,False
67,0.005936247852787346,0.0,0,False
68,0.005196941979534131,0.0,0,False
69,0.0038731805092879767,0.0,0,False
70,0.0014289185936604554,0.0,0,False
71,0.006094945340748836,0.0,0,False
72,0.016334299624702453,0.0,0,False
73,0.003700697178885548,0.0,0,False
74,0.004836907072501617,0.0,0,False
75,0.0004972521289232645,0.0,0,False
76,0.010021986815615946,0.0,0,False
77,0.0038680508935158286,0.0,0,False
78,0.0011092794108549242,0.0,0,False
79,0.005124165555798754,0.0,0,False
80,0.005010352205829349,0.0,0,False
81,0.007180500278593627,0.0,0,False
82,0.011707065596851862,0.0,0,False
83,0.006753780366523188,0.0,0,False
84,0.006156821330989715,0.0,0,False
85,0.005117753536069358,0.0,0,False
86,0.002414446023919936,0.0,0,False
87,0.004673079968767979,0.0,0,False
88,0.009653616282946587,0.0,0,False
89,0.01600215700341323,0.0,0,False
90,0.01123962935957934,0.0,0,False
91,0.014957959592720727,0.0,0,False
92,0.006878494149987091,0.0,0,False
93,0.01866314518542822,0.0,0,False
94,0.00280942643837534,0.0,0,False
95,0.0042322536132815,0.0,0,False
96,0.010589771161392036,0.0,0,False
97,0.0061401500797160224,0.0,0,False
98,0.03214056942584875,0.0,0,False
99,0.01046601918091028,0.0,0,False
100,0.0006139508877822664,0.0,0,False
101,0.005187965151947083,0.0,0,False
102,0.0009666119721600808,0.0,0,False
103,0.0030245496998873023,0.0,0,False
104,0.005968628552352584,0.0,0,False
105,0.005332556196549376,0.0,0,False
106,0.006303015380524357,0.0,0,False
107,0.00422263558374425,0.0,0,False
108,0.0019681694517430515,0.0,0,False
109,0.006566549390868204,0.0,0,False
110,0.01743364040493134,0.0,0,False
111,0.024433321727599377,0.0,0,False
112,0.00872227041924134,0.0,0,False
113,0.02396588549027001,0.0,0,False
114,0.003943392125108858,0.0,0,False
115,0.025914498281906617,0.0,0,False
116,0.007068610534531672,0.0,0,False
117,0.01220239411992452,0.0,0,False
118,0.01300646139230821,0.0,0,False
119,0.007238529057019605,0.0,0,False
120,0.026289601435280474,0.0,0,False
121,0.009376296430275488,0.0,0,False
122,0.002727031985045869,0.0,0,False
123,0.015660075751611657,0.0,0,False
124,0.007374463875009951,0.0,0,False
125,0.008059588181595245,0.0,0,False
126,0.006025374926821314,0.0,0,False
127,0.004112669445646588,0.0,0,False
128,0.003064304222107239,0.0,0,False
129,0.014847352252672863,0.0,0,False
130,0.0027090783298717724,0.0,0,False
131,0.006872723332264741,0.0,0,False
132,0.030186506417464898,0.0,0,False
133,0.004875058589789205,0.0,0,False
134,0.005047541920191634,0.0,0,False
135,0.005670790236592893,0.0,0,False
136,0.009768391435841295,0.0,0,False
137,0.0013099756279189023,0.0,0,False
138,0.008545619276105754,0.0,0,False
139,0.020274806340978557,0.0,0,False
140,0.01581204061886865,0.0,0,False
141,0.030050571599531395,0.0,0,False
142,0.012816024406674842,0.0,0,False
143,0.029868470239591716,0.0,0,False
144,0.014412617315883836,0.0,0,False
145,0.03028749572797551,0.0,0,False
146,0.0021547592255046766,0.0,0,False
147,0.030158934732696707,0.0,0,False
148,0.002635019502179148,0.0,0,False
149,0.009689844194326724,0.0,0,False
150,0.03009385273259113,0.0,0,False
151,0.0297892817960701,0.0,0,False
152,0.024441016151229178,0.0,0,False
153,0.022029134935223738,0.0,0,False
154,0.0048750585898460486,0.0,0,False
155,0.02883709686830116,0.0,0,False
156,0.010131952953770451,0.0,0,False
157,0.02357699649451206,0.0,0,False
158,0.030086799510911533,0.0,0,False
159,0.02236768957612867,0.0,0,False
160,0.008190393383813444,0.0,0,False
161,0.0301752853829953,0.0,0,False
162,0.031125546704856788,0.0,0,False
163,0.005172576304630638,0.0,0,False
164,0.03038047001382438,0.0,0,False
165,0.030843097236356698,0.0,0,False
166,0.028922376730520227,0.0,0,False
167,0.03080686932497656,0.0,0,False
168,0.011428142739248415,0.0,0,False
169,0.02706770002777148,0.0,0,False
170,0.006792893686792922,0.0,0,False
171,0.024570218348515027,0.0,0,False
172,0.029892515313520107,0.0,0,False
173,0.015028171208655294,0.0,0,False
174,0.02989668312631011,0.0,0,False
175,0.0030591746063919345,0.0,0,False
176,0.029900850939156953,0.0,0,False
177,0.02988001187509326,0.0,0,False
178,0.030052495205438845,0.0,0,False
179,0.02152611198852128,0.0,0,False
180,0.0304423460041221,0.0,0,False
181,0.03035065412223048,0.0,0,False
182,0.011170700147658863,0.0,0,False
183,0.03402506202024824,0.0,0,False
184,0.030431766171602703,0.0,0,False
185,0.030271786279683965,0.0,0,False
186,0.030685040950402254,0.0,0,False
187,0.032115883149913316,0.0,0,False
188,0.03237717295331777,0.0,0,False
189,0.024954298329475932,0.0,0,False
190,0.03054269411268251,0.0,0,False
191,0.027094309909557523,0.0,0,False
192,0.030306411186131754,0.0,0,False
193,0.0304349721814674,0.0,0,False
194,0.030601364093115535,0.0,0,False
195,0.01489640420345495,0.0,0,False
196,0.0251742306057281,0.0,0,False
197,0.024793677235606992,0.0,0,False
198,0.030609058516745336,0.0,0,False
199,0.028559135813623016,0.0,0,False
200,0.030474085501737136,0.0,0,True
