episode,length,time,reward,delta
0,68.0,0.004428140815434745,32.0,100.0
1,457.0,0.027779754817402136,-1842.0,10.0
2,85.0,0.005285107250529109,-84.0,1.0
3,65.0,0.004020656962438807,35.0,0.09999999999999432
4,77.0,0.004672118166126893,23.0,0.010000000000005116
5,31.0,0.0019588720233514323,-30.0,0.0010000000000047748
6,48.0,0.002964276714465086,52.0,0.00010000000000331966
7,39.0,0.002472795403264172,61.0,1.0000000003174137e-05
8,51.0,0.0031678583404755045,49.0,9.999999974752427e-07
9,31.0,0.0019415595697864774,69.0,9.999999406318238e-08
10,18.0,0.0011487133319860732,82.0,9.999993721976352e-09
11,31.0,0.0019402771663408203,69.0,1.0000036354540498e-09
12,43.0,0.002680865442926006,57.0,1.000017846308765e-10
13,35.0,0.002223367836450052,-34.0,1.000444171950221e-11
14,59.0,0.003621188134275144,-157.0,9.947598300641403e-13
15,40.0,0.0024689481915629585,-39.0,9.947598300641403e-14
16,19.0,0.0012077039132236678,-18.0,1.4210854715202004e-14
17,25.0,0.0015664564166399941,75.0,0.0
18,17.0,0.0010877991448978719,83.0,0.0
19,15.0,0.0009666119722169242,85.0,0.0
20,14.0,0.0009185218245875149,86.0,0.0
21,16.0,0.0010265643568345695,84.0,0.0
22,14.0,0.0009627647600609635,86.0,0.0
23,12.0,0.000792205035850202,88.0,0.0
24,16.0,0.0010374647899880074,84.0,0.0
25,17.0,0.0010986995780513098,83.0,0.0
26,19.0,0.0012311077853155439,-18.0,0.0
27,12.0,0.000805349676284095,88.0,0.0
28,12.0,0.0008130441001412692,88.0,0.0
29,14.0,0.0009085831934498856,86.0,0.0
30,12.0,0.0008107998933155613,88.0,0.0
31,12.0,0.0008034260704334883,88.0,0.0
32,13.0,0.0008685080701980041,87.0,0.0
33,18.0,0.001145507322235062,82.0,0.0
34,23.0,0.0014407808298528835,-22.0,0.0
35,12.0,0.0008213797254938981,88.0,0.0
36,14.0,0.0009252544450646383,86.0,0.0
37,14.0,0.000937437282573228,86.0,0.0
38,14.0,0.0009297428587160539,86.0,0.0
39,19.0,0.0012147571351306397,-18.0,0.0
40,12.0,0.0007816252032171178,88.0,0.0
41,14.0,0.0009056977851287229,86.0,0.0
42,12.0,0.0007915638338999997,88.0,0.0
43,12.0,0.0007851518143979774,88.0,0.0
44,14.0,0.0009050565827237733,86.0,0.0
45,12.0,0.000784831212968129,88.0,0.0
46,24.0,0.0015148396578297252,-23.0,0.0
47,14.0,0.0009220484348588798,86.0,0.0
48,13.0,0.0008540810258637066,87.0,0.0
49,16.0,0.001109279410684394,84.0,0.0
50,12.0,0.0007918844348751009,88.0,0.0
51,12.0,0.0007883578241489886,88.0,0.0
52,12.0,0.0008200973215934937,88.0,0.0
53,26.0,0.0016674457269800769,-25.0,0.0
54,16.0,0.001065036474756198,-15.0,0.0
55,18.0,0.0011952004751947243,82.0,0.0
56,14.0,0.0009489789181316155,86.0,0.0
57,13.0,0.0008797291052360379,87.0,0.0
58,12.0,0.0008120822972159658,88.0,0.0
59,15.0,0.0009954660608855193,-14.0,0.0
60,12.0,0.000805349676284095,88.0,0.0
61,21.0,0.0014218653718671703,-20.0,0.0
62,28.0,0.0018194105946349737,-126.0,0.0
63,12.0,0.0008114410952657636,88.0,0.0
64,16.0,0.0010685630854823103,84.0,0.0
65,23.0,0.001522854682207253,-121.0,0.0
66,14.0,0.000937437282573228,86.0,0.0
67,27.0,0.00173541313597525,-125.0,0.0
68,12.0,0.0007941286417008087,88.0,0.0
69,12.0,0.0007867548188187357,88.0,0.0
70,23.0,0.001446551647859451,-22.0,0.0
71,12.0,0.000789640228049393,88.0,0.0
72,12.0,0.0007883578236942412,88.0,0.0
73,16.0,0.0010877991448978719,-114.0,0.0
74,14.0,0.0009159570163319586,86.0,0.0
75,12.0,0.0007982964548318705,88.0,0.0
76,12.0,0.0008047084743338928,88.0,0.0
77,14.0,0.0009130716075560485,86.0,0.0
78,14.0,0.0009156364153568575,86.0,0.0
79,12.0,0.0007870754202485841,88.0,0.0
80,12.0,0.0007893196270742919,88.0,0.0
81,12.0,0.0008002200606824772,88.0,0.0
82,25.0,0.0015911426926322747,-24.0,0.0
83,16.0,0.0010348999821871985,84.0,0.0
84,14.0,0.0009310252626164583,86.0,0.0
85,12.0,0.0007816252032171178,88.0,0.0
86,14.0,0.0009499407210569188,86.0,0.0
87,12.0,0.0007944492426759098,88.0,0.0
88,12.0,0.0007873960212236852,88.0,0.0
89,15.0,0.0009781536077753117,-14.0,0.0
90,16.0,0.00102592315442962,84.0,0.0
91,26.0,0.0016286530080833472,-25.0,0.0
92,14.0,0.0009169188192572619,86.0,0.0
93,12.0,0.000792205035850202,88.0,0.0
94,30.0,0.0019021256484847981,-128.0,0.0
95,13.0,0.0008486308092869876,87.0,0.0
96,14.0,0.0009101861987801385,86.0,0.0
97,12.0,0.0007889990256444435,88.0,0.0
98,18.0,0.0011939180708395725,-17.0,0.0
99,23.0,0.0015574795888824156,-22.0,0.0
100,14.0,0.0009105067997552396,86.0,0.0
101,12.0,0.0007841900110179267,88.0,0.0
102,23.0,0.0014526430668411194,-22.0,0.0
103,12.0,0.000792205035850202,88.0,0.0
104,12.0,0.0008200973215934937,88.0,0.0
105,12.0,0.0008069526811596006,88.0,0.0
106,29.0,0.0018020981410700188,-127.0,0.0
107,14.0,0.0009073007895494811,86.0,0.0
