steps,time,reward,delta,converged
1,0.008036504910251097,-0.18548387096774194,100.0,False
2,0.03164780571069059,-4.359281437125748,100.0,False
3,0.01133548905409043,-3.723756906077348,100.0,False
4,0.00883255715825726,-0.9858156028368794,100.0,False
5,0.013107771304021298,-3.8325358851674642,100.0,False
6,0.0023573790485897916,1.7297297297297298,100.0,False
7,0.0010855549376174167,4.9411764705882355,100.0,False
8,0.00545342276836891,0.1744186046511628,100.0,False
9,0.002127187540736486,2.0606060606060606,100.0,False
10,0.0019652840428534546,-0.9354838709677419,100.0,False
11,0.002982230369525496,1.148936170212766,100.0,False
12,0.0017203448896907503,2.740740740740741,100.0,False
13,0.0018322346336390183,2.4827586206896552,100.0,False
14,0.0024820928319968516,-0.9487179487179487,100.0,False
15,0.0016661633230796724,2.8846153846153846,100.0,False
16,0.0048670435649000865,-4.881578947368421,100.0,False
17,0.002085509412609099,2.15625,100.0,False
18,0.005493818492141145,-3.2528735632183907,100.0,False
19,0.001155766553893045,4.611111111111111,100.0,False
20,0.0009682149770924298,5.733333333333333,100.0,False
21,0.0021008982598687,-3.9393939393939394,100.0,False
22,0.001641156446567038,2.8846153846153846,100.0,False
23,0.0051257685609016335,-8.58974358974359,100.0,False
24,0.001638912239286583,-4.730769230769231,100.0,False
25,0.0012035361010021006,4.315789473684211,100.0,False
26,0.005150134235464066,-5.804878048780488,100.0,False
27,0.0010445180118949793,-0.875,100.0,False
28,0.00095026132203202,5.733333333333333,100.0,False
29,0.0014058353226573672,-0.9,100.0,False
30,0.006059679232294002,-7.103092783505154,100.0,False
31,0.0009464141098760592,5.733333333333333,100.0,False
32,0.0013285704849295144,3.8095238095238093,100.0,False
33,0.0010092519032696146,-0.875,100.0,False
34,0.001514198455879523,-5.041666666666667,100.0,False
35,0.0018107543673977489,-0.9310344827586207,100.0,False
36,0.000821059124518797,6.769230769230769,100.0,False
37,0.0023163421219578595,-3.6216216216216215,100.0,False
38,0.0008342037649526901,6.769230769230769,100.0,False
39,0.0017530461900605587,-0.9285714285714286,100.0,False
40,0.0010121373120455246,5.3125,100.0,False
41,0.002383988930432679,-3.6216216216216215,100.0,False
42,0.0014584138839381922,-0.9130434782608695,100.0,False
43,0.002125905136381334,-0.9285714285714286,100.0,False
44,0.0015828070668248984,3.04,100.0,False
45,0.0038821573371023987,-10.866666666666667,100.0,False
46,0.0008184943167179881,6.769230769230769,100.0,False
47,0.0011961622781200276,4.315789473684211,100.0,False
48,0.0024840164383022056,-3.425,100.0,False
49,0.0009486583171565144,5.733333333333333,100.0,False
50,0.002997619216785097,-5.083333333333333,100.0,False
51,0.002501649491932767,-5.9,100.0,False
52,0.002602318201752496,-5.780487804878049,100.0,False
53,0.0013112580318193068,3.8095238095238093,100.0,False
54,0.0010682424845072092,4.9411764705882355,100.0,False
55,0.0027956405961049313,-7.555555555555555,100.0,False
56,0.0009592381493348512,5.733333333333333,100.0,False
57,0.0011782086226048705,-0.8888888888888888,100.0,False
58,0.0011907120610885613,-0.8947368421052632,100.0,False
59,0.0010717690956880688,4.9411764705882355,100.0,False
60,0.0013702486135116487,3.8095238095238093,100.0,False
61,0.001418018160165957,3.8095238095238093,100.0,False
62,0.0010951729673251975,4.9411764705882355,100.0,False
63,0.0014439868396038946,-0.9130434782608695,100.0,False
64,0.0015324727119150339,3.391304347826087,100.0,False
65,0.0063645707700743515,-9.715686274509803,100.0,False
66,0.0008358067698281957,6.769230769230769,100.0,False
67,0.0028501427636911103,-3.2045454545454546,100.0,False
68,0.0008281123464257689,6.769230769230769,100.0,False
69,0.004387745091207762,-5.338235294117647,100.0,False
70,0.0023625086641914095,-6.157894736842105,100.0,False
71,0.001992855727621645,-0.9375,100.0,False
72,0.0012580382685882796,-0.9,100.0,False
73,0.0018719891559157986,-4.344827586206897,100.0,False
74,0.0016946968107731664,-4.592592592592593,100.0,False
75,0.002099936456488649,-3.8529411764705883,100.0,False
76,0.0014417426327781868,-0.9130434782608695,100.0,False
77,0.0008213797254938981,6.769230769230769,100.0,False
78,0.0008816527106318972,6.214285714285714,100.0,False
79,0.002054090516139695,-0.9393939393939394,100.0,False
80,0.001070486691332917,4.9411764705882355,100.0,False
81,0.001314464041570318,3.8095238095238093,100.0,False
82,0.0013808284456899855,-0.9090909090909091,100.0,False
83,0.0008252269371951115,6.769230769230769,100.0,False
84,0.0013734546232626599,-0.9090909090909091,100.0,False
85,0.0010358617851125018,5.733333333333333,100.0,False
86,0.0021050660725450143,-0.9411764705882353,100.0,False
87,0.00286809641875152,-7.413043478260869,100.0,False
88,0.0010733721005635743,4.9411764705882355,100.0,False
89,0.0010823489278664056,4.9411764705882355,100.0,False
90,0.0009515437254776771,-0.8666666666666667,100.0,False
91,0.0012650914900405041,4.05,100.0,False
92,0.003096043719779118,-4.92,100.0,False
93,0.0025446100239605585,-3.425,100.0,False
94,0.0026625911873452424,-5.558139534883721,100.0,False
95,0.0009387196860188851,5.733333333333333,100.0,False
96,0.001137812898377888,-0.8888888888888888,100.0,False
97,0.0016385916383114818,-0.9230769230769231,100.0,False
98,0.0008265093415502633,6.769230769230769,100.0,False
99,0.0008274711440208193,6.769230769230769,100.0,False
100,0.0021239815305307275,-0.9411764705882353,100.0,False
101,0.0012577176671584311,4.315789473684211,100.0,False
102,0.0016571864957768412,-0.9230769230769231,100.0,False
103,0.0010092519032696146,5.3125,100.0,False
104,0.001251946849606611,4.05,100.0,False
105,0.0008300359522763756,6.769230769230769,100.0,False
106,0.0011265918637946015,-6.388888888888889,100.0,False
107,0.0008200973215934937,6.769230769230769,100.0,False
108,0.002534991994707525,-3.425,100.0,False
109,0.0008130440996865218,6.769230769230769,100.0,False
110,0.0010801047210406978,4.9411764705882355,100.0,False
111,0.0010762575093394844,4.9411764705882355,100.0,False
112,0.0011442249183346576,4.611111111111111,100.0,False
113,0.0008268299420706171,6.769230769230769,100.0,False
114,0.0009412844942744414,5.733333333333333,100.0,False
115,0.0010608686620798835,4.9411764705882355,100.0,False
116,0.004928598954393237,-8.49367088607595,100.0,False
117,0.0013112580318193068,3.8095238095238093,100.0,False
118,0.0013926906822234741,-0.9090909090909091,100.0,False
119,0.0012012918937216455,4.315789473684211,100.0,False
120,0.002629248684115737,-5.666666666666667,100.0,False
121,0.0015654946132599434,3.04,100.0,False
122,0.0020662733536482847,-3.9393939393939394,100.0,False
123,0.002532427186906716,-3.4871794871794872,100.0,False
124,0.001317349450346228,3.8095238095238093,100.0,False
125,0.0032512145967302786,-8.576923076923077,100.0,False
126,0.0013298528892846662,-0.9047619047619048,100.0,False
127,0.0009464141103308066,5.733333333333333,100.0,False
128,0.001441422032257833,-0.9130434782608695,100.0,False
129,0.0009441699030503514,5.733333333333333,100.0,False
130,0.0010772193118100404,4.9411764705882355,100.0,False
131,0.002117569511028705,-3.8529411764705883,100.0,False
132,0.0010143815188712324,-0.875,100.0,False
133,0.0014305215981949004,-5.409090909090909,100.0,False
134,0.0009553909376336378,5.733333333333333,100.0,False
135,0.0018405702589916473,-0.9310344827586207,100.0,False
136,0.0013327382976058288,3.8095238095238093,100.0,False
137,0.0025237709601242386,-5.9,100.0,False
138,0.0018033805449704232,-0.9310344827586207,100.0,False
139,0.0009525055284029804,5.733333333333333,100.0,False
140,0.0009839244253271318,5.733333333333333,100.0,False
141,0.0023115331073313428,-3.6216216216216215,100.0,False
142,0.0028405247339833295,-7.413043478260869,100.0,False
