steps,time,reward,delta,converged
1,0.0063568763461034905,0.0,0,False
2,0.007485391816089759,0.0,0,False
3,0.002400018979642482,0.0,0,False
4,0.016534354639929916,0.0,0,False
5,0.0028959887046084987,0.0,0,False
6,0.007454934722431972,0.0,0,False
7,0.005899058138425062,0.0,0,False
8,0.005627509103533157,0.0,0,False
9,0.0047423297817204,0.0,0,False
10,0.002204452378236965,0.0,0,False
11,0.0051600728661469475,0.0,0,False
12,0.004773748678417178,0.0,0,False
13,0.0051026852897848585,0.0,0,False
14,0.00874407128628718,0.0,0,False
15,0.00768576743223548,0.0,0,False
16,0.0008156089078283912,0.0,0,False
17,0.002444582516545779,0.0,0,False
18,0.007395623539991902,0.0,0,False
19,0.003991482273022484,0.0,0,False
20,0.0012093069184402339,0.0,0,False
21,0.0026924070785980803,0.0,0,False
22,0.0026741328224488825,0.0,0,False
23,0.007243658672791753,0.0,0,False
24,0.014024690123164874,0.0,0,False
25,0.0009579557455481336,0.0,0,False
26,0.0032034450499622835,0.0,0,False
27,0.0034442163903349865,0.0,0,False
28,0.0020284424369947374,0.0,0,False
29,0.0017203448896907503,0.0,0,False
30,0.005390905575950455,0.0,0,False
31,0.002415728427877184,0.0,0,False
32,0.005392187979964547,0.0,0,False
33,0.00786562458517892,0.0,0,False
34,0.006184072414725961,0.0,0,False
35,0.006177019193160049,0.0,0,False
36,0.002839883532146814,0.0,0,False
37,0.006410737311739467,0.0,0,False
38,0.01421095929583771,0.0,0,False
39,0.001829349224976795,0.0,0,False
40,0.0036487598191570214,0.0,0,False
41,0.0048301744518539635,0.0,0,False
42,0.00793263019124879,0.0,0,False
43,0.009027482557712574,0.0,0,False
44,0.0041367145195181365,0.0,0,False
45,0.007990017767724567,0.0,0,False
46,0.00878254340454987,0.0,0,False
47,0.0036965293660387033,0.0,0,False
48,0.005797748226882504,0.0,0,False
49,0.015061513711202679,0.0,0,False
50,0.0031899798085532893,0.0,0,False
51,0.007525787540316742,0.0,0,False
52,0.0038767071200709324,0.0,0,False
53,0.0016629573132149744,0.0,0,False
54,0.005897455133435869,0.0,0,False
55,0.015065360922903892,0.0,0,False
56,0.012476187361812663,0.0,0,False
57,0.0034762764888682796,0.0,0,False
58,0.0025487778369779335,0.0,0,False
59,0.007718468732718975,0.0,0,False
60,0.008437256142769911,0.0,0,False
61,0.0006117066808428717,0.0,0,False
62,0.003801045287445959,0.0,0,False
63,0.006253322227735225,0.0,0,False
64,0.005530687605755702,0.0,0,False
65,0.009859762716814657,0.0,0,False
66,0.003992444076061474,0.0,0,False
67,0.008329534211611644,0.0,0,False
68,0.0021534768214905853,0.0,0,False
69,0.009439454824473614,0.0,0,False
70,0.013869198645011238,0.0,0,False
71,0.0071016324361607985,0.0,0,False
72,0.005388981970099849,0.0,0,False
73,0.004118440263368939,0.0,0,False
74,0.00220958199395227,0.0,0,False
