episode,length,time,reward,delta
0,371.0,0.02334199597225961,-1261.0,100.0
1,56.0,0.0037154448241381033,44.0,50.0
2,220.0,0.014452692439135717,-516.0,25.0
3,27.0,0.002148347205547907,73.0,12.5
4,50.0,0.003247687985549419,50.0,6.25
5,67.0,0.004353120184987347,33.0,3.125
6,112.0,0.006877532347061788,-309.0,1.5625
7,20.0,0.0013288910863593628,80.0,0.78125
8,30.0,0.0019739402691811847,70.0,0.390625
9,44.0,0.002873546635328239,56.0,0.1953125
10,27.0,0.0017613818163226824,73.0,0.09765625
11,24.0,0.0015340757167905394,76.0,0.048828125
12,23.0,0.0014741233326276415,77.0,0.0244140625
13,35.0,0.0022272150481512654,65.0,0.01220703125
14,29.0,0.0018809659836733772,71.0,0.006103515625
15,24.0,0.0015725478351669153,76.0,0.0030517578125
16,42.0,0.0026635529898157984,58.0,0.00152587890625
17,23.0,0.0015869748795012129,77.0,0.000762939453125
18,84.0,0.005426492285550921,-380.0,0.0003814697265625
19,15.0,0.0010381059919382096,85.0,0.00019073486328125
20,14.0,0.0009268574499401439,86.0,9.5367431640625e-05
21,22.0,0.001405194120707165,78.0,4.76837158203125e-05
22,20.0,0.0012769537265739928,-19.0,2.384185791015625e-05
23,13.0,0.0008701110750735097,87.0,1.1920928955078125e-05
24,33.0,0.0021355231665438623,-230.0,5.9604644775390625e-06
25,14.0,0.0009303840606662561,86.0,2.9802322387695312e-06
26,14.0,0.0009377578835483291,86.0,1.4901161193847656e-06
27,14.0,0.0009544291347083345,86.0,7.450580596923828e-07
28,12.0,0.0008059908782342973,88.0,3.725290298461914e-07
29,12.0,0.0008159295089171792,88.0,1.862645149230957e-07
30,22.0,0.0014346894113259623,-21.0,9.313225746154785e-08
31,19.0,0.001657507096297195,-18.0,4.6566128730773926e-08
32,13.0,0.0009127510065809474,87.0,2.3283064365386963e-08
33,12.0,0.0008149677059918758,88.0,1.1641532182693481e-08
34,14.0,0.0011810940313807805,86.0,5.820766091346741e-09
35,14.0,0.0009380784845234302,86.0,2.9103830456733704e-09
36,21.0,0.0013545391652769467,-20.0,1.4551915228366852e-09
37,16.0,0.0010727308986133721,84.0,7.275957614183426e-10
38,14.0,0.0009393608884238347,86.0,3.637978807091713e-10
39,12.0,0.0008037466714085895,88.0,1.8189894035458565e-10
