steps,time,reward,delta,converged
1,0.008859487641075248,0.0,0,False
2,0.008326328201746946,0.0,0,False
3,0.00918329463684131,0.0,0,False
4,0.0032848777004801377,0.0,0,False
5,0.008294909305277542,0.0,0,False
6,0.0033675927547847095,0.0,0,False
7,0.014960203799546434,0.0,0,False
8,0.005582624965427385,0.0,0,False
9,0.012677204179908586,0.0,0,False
10,0.007381196495771292,0.0,0,False
11,0.017626962799340617,0.0,0,False
12,0.0016286530076285999,0.0,0,False
13,0.01436965678362867,0.0,0,False
14,0.0021194931171066855,0.0,0,False
15,0.01031116890476369,0.0,0,False
16,0.016309613348767016,0.0,0,False
17,0.01433952029105967,0.0,0,False
18,0.009556794785112288,0.0,0,False
19,0.008374418349831103,0.0,0,False
20,0.011318176600980223,0.0,0,False
21,0.003820601947609248,0.0,0,False
22,0.010950126669513338,0.0,0,False
23,0.008729964843041671,0.0,0,False
24,0.010998537418345222,0.0,0,False
25,0.00664862324333626,0.0,0,False
26,0.005594166600985773,0.0,0,False
27,0.024701664752683428,0.0,0,False
28,0.011417242305697073,0.0,0,False
29,0.02166557341729458,0.0,0,False
30,0.011558947941466613,0.0,0,False
31,0.013913762182028222,0.0,0,False
32,0.0065005055876099505,0.0,0,False
33,0.008295871108202846,0.0,0,False
34,0.0014943211947411328,0.0,0,False
35,0.00414248533729733,0.0,0,False
36,0.028838699873176665,0.0,0,False
37,0.003570533178617552,0.0,0,False
38,0.007699873875708363,0.0,0,False
39,0.01538980912050647,0.0,0,False
40,0.005787809596313309,0.0,0,False
41,0.007686088033324268,0.0,0,False
42,0.014715264646611104,0.0,0,False
43,0.026766976303179035,0.0,0,False
44,0.00551401635448201,0.0,0,False
45,0.020897092854511357,0.0,0,False
46,0.003516672213208949,0.0,0,False
47,0.006612074730810491,0.0,0,False
48,0.02989700372745574,0.0,0,False
49,0.02679358618479455,0.0,0,False
50,0.00782170225011214,0.0,0,False
51,0.003834387789993343,0.0,0,False
52,0.003846250026526832,0.0,0,False
