episode,length,time,reward,delta
0,82.0,0.005630394512309067,0.0,-0.0001848290801442699
1,8.0,0.0006912157253964324,0.0,-0.00039919063276550916
2,88.0,0.00594875129115735,0.0,-0.000946931935207681
3,12.0,0.0008063114792093984,0.0,-0.0008834574022551435
4,19.0,0.001222130957785339,0.0,-0.0006345965059639216
5,17.0,0.0011852618445118424,0.0,-0.0009725337436925993
6,43.0,0.0027584508817426467,0.0,-0.00034824305242826185
7,19.0,0.0012070627115008392,0.0,-0.0008520483660906941
8,14.0,0.0008986445631080642,0.0,-0.0009181950447210225
9,9.0,0.0006187599026361568,0.0,-0.0007899130950250685
10,75.0,0.005219704649562118,0.0,-0.0007437379862240282
11,15.0,0.0009925806519959224,0.0,-0.0003233444125400624
12,67.0,0.0043585704017914395,0.0,-0.0005796364016195996
13,40.0,0.003169781946439798,0.0,-0.00035080641513857825
14,47.0,0.0032742978677333667,0.0,-0.00046950548531187565
15,63.0,0.004347669968296941,0.0,-0.0006693641876016254
16,22.0,0.0016222409880128907,0.0,-0.0003802994431026193
17,38.0,0.0027385736206042566,0.0,-0.00039156979943661384
18,32.0,0.002224009038400254,0.0,-0.0006398296069703055
19,18.0,0.0012759919234213157,0.0,-0.0003422694987923573
20,94.0,0.005865715635877677,0.0,-8.016918877078302e-05
21,27.0,0.0017206654907795382,0.0,-0.0007670097020250879
22,23.0,0.0015286255002138205,0.0,-0.0007566147613248915
23,47.0,0.002931575413981591,0.0,-0.0002619089741574506
24,46.0,0.0028911796897546083,0.0,-0.000578325720742563
25,34.0,0.0021663008609493772,0.0,-0.0009197979281726196
26,40.0,0.0025208855512346418,0.0,-0.0006206869998097101
27,15.0,0.0009922600510208213,0.0,-0.00024951446461962847
28,63.0,0.0038484942333525396,0.0,-0.0009149397889024322
29,26.0,0.001623523392026982,0.0,-0.00023320417271608851
30,10.0,0.0006844831046919353,0.0,-0.00020210671634189904
31,28.0,0.0017652290276828353,0.0,-0.0005227751815560511
32,37.0,0.0023596232554154994,0.0,-0.00018189604470770913
33,39.0,0.003474352883017673,0.0,-0.00019093164216078148
34,74.0,0.004649355495757845,0.0,-0.00038140854582580943
35,63.0,0.003810983918015154,0.0,-0.0006809532851924024
36,87.0,0.005367501703972266,0.0,-0.0005276634093070219
37,67.0,0.004136073317681621,0.0,-0.0009013564922572151
38,50.0,0.0031963918282826853,0.0,-0.000551572161005846
39,11.0,0.0007264818337944234,0.0,-0.00032509431323171227
40,11.0,0.0007232758239297254,0.0,-0.00013918916713520968
41,18.0,0.001139095302505666,0.0,-0.0005329353522931088
42,18.0,0.0011740408100422428,0.0,-0.00011274322537951986
43,27.0,0.0018537148997666009,0.0,-0.00030602851754211546
44,20.0,0.0014026293127926692,0.0,-0.000292584881908541
45,12.0,0.001052212435297406,0.0,-0.0002754256657879039
46,39.0,0.0030787312665552236,0.0,-0.0005421849919573166
47,28.0,0.002387194940070003,0.0,-0.00024788309920911354
48,14.0,0.001122744652207075,0.0,-0.00047489706837631975
49,52.0,0.004087341967760949,0.0,-0.00038688595738353964
50,115.0,0.008529589226782264,0.0,-0.0002369937543459182
51,29.0,0.0018271050179237136,0.0,-7.215226989370471e-05
52,30.0,0.0021085926834985003,0.0,-0.00052317671048369
53,31.0,0.002085509412609099,0.0,-0.00019426811152744382
54,56.0,0.0034945507450174773,0.0,-0.0005591500727762891
