steps,time,reward,delta,converged
1,0.013439272723076101,0.0,0,False
2,0.037939600056688505,0.0,0,False
3,0.00401392434207537,0.0,0,False
4,0.02039887892237857,0.0,0,False
5,0.006759871785334326,0.0,0,False
6,0.0016081345447673812,0.0,0,False
7,0.013889075906149628,0.0,0,False
8,0.01357584874301665,0.0,0,False
9,0.013565910112447455,0.0,0,False
10,0.0052697184033831945,0.0,0,False
11,0.038492316156180095,0.0,0,False
12,0.016512553772827232,0.0,0,False
13,0.006036275360315813,0.0,0,False
14,0.003532061060354863,0.0,0,False
15,0.0022195206246351518,0.0,0,False
16,0.0115929316459642,0.0,0,False
17,0.0028668140148511156,0.0,0,False
18,0.01672286801942846,0.0,0,False
19,0.00270458991610667,0.0,0,False
20,0.009969087652962116,0.0,0,False
21,0.02670381790881038,0.0,0,False
22,0.0046307606386335465,0.0,0,False
23,0.003490703533202577,0.0,0,False
24,0.007035909233991333,0.0,0,False
25,0.01298081331344747,0.0,0,False
26,0.030081349294050597,0.0,0,False
27,0.023733129174729584,0.0,0,False
28,0.015315750292870689,0.0,0,False
29,0.005254970757960109,0.0,0,False
30,0.01710310078863131,0.0,0,False
31,0.003930568085706909,0.0,0,False
32,0.0030873874931103273,0.0,0,False
33,0.008820053719887255,0.0,0,False
34,0.017646840060592694,0.0,0,False
35,0.03423697927189551,0.0,0,False
36,0.033474910728614304,0.0,0,False
37,0.02085862073613498,0.0,0,False
38,0.012985942929162775,0.0,0,False
39,0.025978939080005148,0.0,0,False
40,0.001921361707786673,0.0,0,False
41,0.030317311619683096,0.0,0,False
42,0.03431552651329639,0.0,0,False
43,0.0025555104576824306,0.0,0,False
44,0.005310434728471591,0.0,0,False
45,0.008829351148506248,0.0,0,False
46,0.026480679622864045,0.0,0,False
47,0.014380557217350542,0.0,0,False
48,0.026041776873285016,0.0,0,False
49,0.0029716505372334723,0.0,0,False
50,0.011694562158368171,0.0,0,False
51,0.010580794333804988,0.0,0,False
52,0.009134883888009426,0.0,0,False
53,0.021186595544577358,0.0,0,False
54,0.031391324922083186,0.0,0,False
55,0.029039075489436073,0.0,0,False
56,0.007579969106814133,0.0,0,False
57,0.010452553939444442,0.0,0,False
58,0.0069211340810397814,0.0,0,False
59,0.030132004249935562,0.0,0,False
60,0.030080066890150192,0.0,0,False
61,0.011047589369127309,0.0,0,False
62,0.02112375775129749,0.0,0,False
63,0.024027120278560687,0.0,0,False
64,0.014639282212897342,0.0,0,False
65,0.0026834302510678754,0.0,0,False
66,0.005726574808022633,0.0,0,False
67,0.02986366122479467,0.0,0,False
68,0.02998484839736193,0.0,0,False
69,0.009736651938283103,0.0,0,False
70,0.029905018751946955,0.0,0,False
71,0.0021954755507067603,0.0,0,False
72,0.0019062934615021732,0.0,0,False
73,0.007627097451859299,0.0,0,False
74,0.013554047876027653,0.0,0,False
75,0.02982935691932198,0.0,0,False
76,0.01823963128322248,0.0,0,False
77,0.02507805030995769,0.0,0,False
78,0.029795693815799495,0.0,0,False
79,0.030377905205909883,0.0,0,False
80,0.03015027850608476,0.0,0,False
81,0.015581207909121986,0.0,0,False
82,0.016643679575963688,0.0,0,False
83,0.029931949234764943,0.0,0,False
84,0.029912392574601654,0.0,0,False
85,0.029799220426639295,0.0,0,False
86,0.029740229845288013,0.0,0,False
87,0.029846669372545875,0.0,0,False
88,0.030207024880610334,0.0,0,False
89,0.012257537489404058,0.0,0,False
90,0.029906942357911248,0.0,0,False
91,0.006763398396060438,0.0,0,False
92,0.015028491809630395,0.0,0,False
93,0.03443286647416244,0.0,0,False
94,0.03039169104829398,0.0,0,False
95,0.030465749876157133,0.0,0,False
96,0.022933550316110995,0.0,0,False
97,0.02993739945145535,0.0,0,False
98,0.029814929874987683,0.0,0,False
99,0.029846669372545875,0.0,0,False
100,0.029779022564525803,0.0,0,False
101,0.030054739412321396,0.0,0,False
102,0.029803708840404397,0.0,0,False
103,0.030265374260011413,0.0,0,False
104,0.03166223275502489,0.0,0,False
105,0.0340022993502771,0.0,0,False
106,0.030743710930778434,0.0,0,False
107,0.036047733639634316,0.0,0,False
108,0.034071869764261464,0.0,0,False
109,0.03071165083224514,0.0,0,False
110,0.018256623135471273,0.0,0,False
111,0.03307383889546145,0.0,0,False
112,0.03024517639789792,0.0,0,False
113,0.02969213969743123,0.0,0,False
114,0.032903279171023314,0.0,0,False
115,0.028235328818027483,0.0,0,False
116,0.02980146463357869,0.0,0,False
117,0.03087131012307509,0.0,0,False
118,0.010089313022604074,0.0,0,False
119,0.030262809452096917,0.0,0,False
120,0.031422423217691176,0.0,0,False
121,0.03161093659730341,0.0,0,False
122,0.03234831886459233,0.0,0,False
123,0.03140575196641748,0.0,0,False
124,0.03084437964037079,0.0,0,False
125,0.03017047636819825,0.0,0,False
126,0.03279235122988666,0.0,0,False
127,0.031027122202203827,0.0,0,False
128,0.035285985697328215,0.0,0,False
129,0.03193859080477068,0.0,0,False
130,0.03063214178769158,0.0,0,False
131,0.030006649264464613,0.0,0,False
132,0.030305449383149607,0.0,0,False
133,0.029987413205276425,0.0,0,False
134,0.038730202087549515,0.0,0,False
135,0.037199973582573875,0.0,0,False
136,0.030801739709204412,0.0,0,False
137,0.0303112202009288,0.0,0,False
138,0.031187422695097666,0.0,0,False
139,0.03054173230964352,0.0,0,False
140,0.03065105724579098,0.0,0,False
141,0.03054205291073231,0.0,0,False
142,0.029819418288752786,0.0,0,False
143,0.004119722667269343,0.0,0,False
144,0.03177380189811174,0.0,0,False
145,0.029890912308587758,0.0,0,False
146,0.029917842791405747,0.0,0,False
147,0.029880973678018563,0.0,0,False
148,0.029759786505451302,0.0,0,False
149,0.030470879491872438,0.0,0,False
150,0.029920728200181657,0.0,0,False
151,0.02997330676191723,0.0,0,False
152,0.02991848399335595,0.0,0,False
153,0.029737665037373517,0.0,0,False
154,0.029779343165500904,0.0,0,False
155,0.02975433628864721,0.0,0,False
156,0.007773932703344144,0.0,0,False
157,0.02974952727379332,0.0,0,False
158,0.029799861628703184,0.0,0,False
159,0.02969085729341714,0.0,0,False
160,0.029649499766264853,0.0,0,False
161,0.029795052613849293,0.0,0,False
162,0.030938636330120062,0.0,0,False
163,0.04415829737797594,0.0,0,False
164,0.03409014402041066,0.0,0,False
165,0.03015540812191375,0.0,0,False
166,0.034244353094550206,0.0,0,False
167,0.03170262847925187,0.0,0,False
168,0.031300274242084924,0.0,0,False
169,0.031115928675262694,0.0,0,False
170,0.03214024882481681,0.0,0,False
171,0.02993515524462964,0.0,0,False
172,0.030080387491125293,0.0,0,False
173,0.030057304220235892,0.0,0,False
174,0.029983565993461525,0.0,0,False
175,0.029830959924311173,0.0,0,False
176,0.03004704498857791,0.0,0,False
177,0.029992542821105417,0.0,0,False
178,0.02996945955010233,0.0,0,False
179,0.030778977039176425,0.0,0,False
180,0.030527946467259426,0.0,0,False
181,0.03141825540478749,0.0,0,False
182,0.030032617944357298,0.0,0,False
183,0.030074616673459786,0.0,0,False
184,0.031399981148751976,0.0,0,False
185,0.030944407147899256,0.0,0,False
186,0.029772289943821306,0.0,0,False
187,0.029751450879757613,0.0,0,False
188,0.030101867757252876,0.0,0,False
189,0.029995107628906226,0.0,0,False
190,0.030625409166987083,0.0,0,False
191,0.030866501108334887,0.0,0,False
192,0.030216963511065842,0.0,0,False
193,0.03346176608818041,0.0,0,False
194,0.034099441449029655,0.0,0,False
195,0.03947688178345743,0.0,0,False
196,0.040212661045870846,0.0,0,False
197,0.03149359663643736,0.0,0,False
198,0.03446749138061023,0.0,0,False
199,0.032134478007037615,0.0,0,False
200,0.03310589899399474,0.0,0,True
